year,month,week,code,item,volume,origin,grade,price_high,price_mid,price_low
2008,4,2,2008042,カレイ,12.5,北海道,アカ,1365,903,420
2008,4,2,2008042,カレイ,12.5,北海道,浅羽,315,315,315
2008,4,2,2008042,ハマチ,28.6,各地,−,788,718,630
2008,4,2,2008042,塩サケ,44.4,北海道,トキ,1050,840,630
2008,4,2,2008042,塩サケ,44.4,北海道,アキ,525,315,263
2008,4,2,2008042,ﾏﾀﾞﾗ･塩ﾀﾗ,8.8,各地,生,840,620,255
2008,4,2,2008042,ﾏﾀﾞﾗ･塩ﾀﾗ,8.8,各地,ぶわ,1365,1155,1050
2008,4,2,2008042,カツオ,36.0,宮崎ほか,−,4200,924,368
2008,4,2,2008042,キンメダイ,14.0,各地,−,3675,1418,840
2008,4,3,2008043,マグロ,28.5,各地,生,12600,4749,1050
2008,4,3,2008043,マグロ,28.5,海外,生,6300,2710,1155
2008,4,3,2008043,メバチ,135.5,各地*,冷凍,4725,951,683
2008,4,3,2008043,アジ,59.3,長崎ほか,中,2100,779,525
2008,4,3,2008043,アジ,59.3,鳥取ほか,中小,1050,490,210
2008,4,3,2008043,サバ,23.1,静岡ほか,−,2625,569,168
2008,4,3,2008043,イワシ,9.7,島根ほか,−,2100,604,315
2008,4,3,2008043,スルメイカ,6.7,山口ほか,−,1575,861,420
2008,4,3,2008043,冷ｽﾙﾒｲｶ,26.0,各地,−,341,0,302
2008,4,3,2008043,サンマ,22.3,各地,解凍,525,263,210
2008,4,3,2008043,カレイ,10.5,北海道,マ,945,665,420
2008,4,3,2008043,カレイ,10.5,青森ほか,マコ,2100,1085,525
2008,4,3,2008043,カレイ,10.5,北海道,アカ,1365,919,525
2008,4,3,2008043,カレイ,10.5,北海道,浅羽,0,0,0
2008,4,3,2008043,ハマチ,24.7,各地,−,788,742,683
2008,4,3,2008043,塩サケ,45.8,北海道,トキ,1260,875,630
2008,4,3,2008043,塩サケ,45.8,北海道,アキ,525,315,263
2008,4,3,2008043,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,生,840,560,210
2008,4,3,2008043,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,ぶわ,1365,1155,1050
2008,4,3,2008043,カツオ,46.4,宮崎ほか,−,4515,639,315
2008,4,3,2008043,キンメダイ,8.2,各地,−,3675,1453,1050
2008,4,4,2008044,マグロ,37.5,各地,生,9450,5893,2625
2008,4,4,2008044,マグロ,37.5,海外,生,6615,2889,1260
2008,4,4,2008044,メバチ,123.7,各地*,冷凍,4200,953,683
2008,4,4,2008044,アジ,68.9,長崎ほか,中,1470,767,525
2008,4,4,2008044,アジ,68.9,長崎ほか,中小,840,504,315
2008,4,4,2008044,サバ,34.0,千葉ほか,−,3150,365,210
2008,4,4,2008044,イワシ,6.9,島根ほか,−,3675,924,315
2008,4,4,2008044,スルメイカ,7.2,島根ほか,−,1260,1016,350
2008,4,4,2008044,冷ｽﾙﾒｲｶ,27.8,各地,−,341,0,302
2008,4,4,2008044,サンマ,19.6,各地,解凍,525,263,210
2008,4,4,2008044,カレイ,15.3,北海道,マ,945,609,315
2008,4,4,2008044,カレイ,15.3,青森ほか,マコ,1890,725,630
2008,4,4,2008044,カレイ,15.3,北海道,アカ,1260,830,525
2008,4,4,2008044,カレイ,15.3,北海道,浅羽,945,709,315
2008,4,4,2008044,ハマチ,24.7,各地,−,788,729,630
2008,4,4,2008044,塩サケ,39.1,北海道,トキ,1260,924,630
2008,4,4,2008044,塩サケ,39.1,北海道,アキ,504,334,263
2008,4,4,2008044,ﾏﾀﾞﾗ･塩ﾀﾗ,8.4,各地,生,840,641,225
2008,4,4,2008044,ﾏﾀﾞﾗ･塩ﾀﾗ,8.4,各地,ぶわ,1365,1155,1050
2008,4,4,2008044,カツオ,59.6,宮崎ほか,−,2835,704,368
2008,4,4,2008044,キンメダイ,7.3,各地,−,4200,1943,1365
2008,5,1,2008051,マグロ,36.6,各地,生,8925,4755,2100
2008,5,1,2008051,マグロ,36.6,海外,生,6090,3532,2625
2008,5,1,2008051,メバチ,128.2,各地*,冷凍,4200,956,683
2008,5,1,2008051,アジ,78.1,和歌山ほか,中,1050,641,263
2008,5,1,2008051,アジ,78.1,高知ほか,中小,525,399,263
2008,5,1,2008051,サバ,41.0,神奈川ほか,−,1890,313,210
2008,5,1,2008051,イワシ,12.6,鳥取ほか,−,1575,630,315
2008,5,1,2008051,スルメイカ,10.7,山口ほか,−,1365,966,175
2008,5,1,2008051,冷ｽﾙﾒｲｶ,24.2,各地,−,341,0,302
2008,5,1,2008051,サンマ,18.7,各地,解凍,525,263,210
2008,5,1,2008051,カレイ,11.6,北海道,マ,1050,672,420
2008,5,1,2008051,カレイ,11.6,青森ほか,マコ,1890,809,630
2008,5,1,2008051,カレイ,11.6,北海道,アカ,1365,945,420
2008,5,1,2008051,カレイ,11.6,北海道,浅羽,840,735,315
2008,5,1,2008051,ハマチ,27.3,各地,−,788,752,714
2008,5,1,2008051,塩サケ,43.7,北海道,トキ,1575,1197,840
2008,5,1,2008051,塩サケ,43.7,北海道,アキ,504,347,284
2008,5,1,2008051,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,生,735,483,210
2008,5,1,2008051,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,ぶわ,1365,1155,1155
2008,5,1,2008051,カツオ,73.0,千葉ほか,−,3675,410,210
2008,5,1,2008051,キンメダイ,8.7,各地,−,3990,1554,1155
2008,5,2,2008052,マグロ,46.4,各地,生,11550,3953,1575
2008,5,2,2008052,マグロ,46.4,海外,生,5250,3811,2100
2008,5,2,2008052,メバチ,115.8,各地*,冷凍,4515,960,735
2008,5,2,2008052,アジ,91.5,千葉ほか,中,945,512,263
2008,5,2,2008052,アジ,91.5,千葉ほか,中小,525,394,315
2008,5,2,2008052,サバ,40.0,神奈川ほか,−,1575,263,189
2008,5,2,2008052,イワシ,11.2,島根ほか,−,1575,617,315
2008,5,2,2008052,スルメイカ,15.6,島根ほか,−,1092,840,175
2008,5,2,2008052,冷ｽﾙﾒｲｶ,22.2,各地,−,341,0,302
2008,5,2,2008052,サンマ,14.4,各地,解凍,525,263,210
2008,5,2,2008052,カレイ,12.7,北海道,マ,1050,735,525
2008,5,2,2008052,カレイ,12.7,青森ほか,マコ,1785,709,525
2008,5,2,2008052,カレイ,12.7,北海道,アカ,1260,932,525
2008,5,2,2008052,カレイ,12.7,北海道,浅羽,893,814,735
2008,5,2,2008052,ハマチ,24.0,各地,−,840,783,735
2008,5,2,2008052,塩サケ,47.2,北海道,トキ,1575,1365,1050
2008,5,2,2008052,塩サケ,47.2,北海道,アキ,504,347,284
2008,5,2,2008052,ﾏﾀﾞﾗ･塩ﾀﾗ,8.1,各地,生,840,648,299
2008,5,2,2008052,ﾏﾀﾞﾗ･塩ﾀﾗ,8.1,各地,ぶわ,1365,1155,1155
2008,5,2,2008052,カツオ,65.3,千葉ほか,−,3675,481,315
2008,5,2,2008052,キンメダイ,6.1,各地,−,3675,1588,1155
2008,5,3,2008053,マグロ,34.2,各地,生,8400,3307,1050
2008,5,3,2008053,マグロ,34.2,海外,生,5250,3044,2100
2008,5,3,2008053,メバチ,102.6,各地*,冷凍,4200,983,735
2008,5,3,2008053,アジ,72.3,千葉ほか,中,1260,620,420
2008,5,3,2008053,アジ,72.3,千葉ほか,中小,735,368,263
2008,5,3,2008053,サバ,34.3,神奈川ほか,−,1680,334,210
2008,5,3,2008053,イワシ,17.7,福岡ほか,−,2100,704,210
2008,5,3,2008053,スルメイカ,21.2,島根ほか,−,1323,781,175
2008,5,3,2008053,冷ｽﾙﾒｲｶ,22.3,各地,−,341,0,302
2008,5,3,2008053,サンマ,15.2,各地,解凍,525,263,210
2008,5,3,2008053,カレイ,20.5,北海道,マ,1050,588,315
2008,5,3,2008053,カレイ,20.5,青森ほか,マコ,2100,746,525
2008,5,3,2008053,カレイ,20.5,北海道,アカ,1260,798,420
2008,5,3,2008053,カレイ,20.5,北海道,浅羽,840,840,735
2008,5,3,2008053,ハマチ,20.5,各地,−,893,792,735
2008,5,3,2008053,塩サケ,40.4,北海道,トキ,1575,1323,1050
2008,5,3,2008053,塩サケ,40.4,北海道,アキ,504,347,284
2008,5,3,2008053,ﾏﾀﾞﾗ･塩ﾀﾗ,8.1,各地,生,840,515,225
2008,5,3,2008053,ﾏﾀﾞﾗ･塩ﾀﾗ,8.1,各地,ぶわ,1365,1155,1155
2008,5,3,2008053,カツオ,52.3,千葉ほか,−,3675,662,315
2008,5,3,2008053,キンメダイ,7.4,各地,−,3675,1512,1365
2008,5,4,2008054,マグロ,32.6,各地,生,10500,3069,1575
2008,5,4,2008054,マグロ,32.6,海外,生,4410,3500,2415
2008,5,4,2008054,メバチ,99.9,各地*,冷凍,4725,1019,735
2008,5,4,2008054,アジ,65.8,長崎ほか,中,1155,691,315
2008,5,4,2008054,アジ,65.8,富山ほか,中小,735,342,210
2008,5,4,2008054,サバ,29.5,千葉ほか,−,1575,338,210
2008,5,4,2008054,イワシ,13.6,鳥取ほか,−,3465,481,210
2008,5,4,2008054,スルメイカ,16.0,山口ほか,−,1155,715,245
2008,5,4,2008054,冷ｽﾙﾒｲｶ,29.1,各地,−,341,0,302
2008,5,4,2008054,サンマ,14.1,各地,解凍,525,263,210
2008,5,4,2008054,カレイ,16.8,北海道,マ,945,490,263
2008,5,4,2008054,カレイ,16.8,青森ほか,マコ,2415,718,420
2008,5,4,2008054,カレイ,16.8,北海道,アカ,945,639,315
2008,5,4,2008054,カレイ,16.8,北海道,浅羽,840,840,315
2008,5,4,2008054,ハマチ,15.9,各地,−,893,844,788
2008,5,4,2008054,塩サケ,37.9,北海道,トキ,1575,1260,1050
2008,5,4,2008054,塩サケ,37.9,北海道,アキ,504,347,284
2008,5,4,2008054,ﾏﾀﾞﾗ･塩ﾀﾗ,6.6,各地,生,735,559,140
2008,5,4,2008054,ﾏﾀﾞﾗ･塩ﾀﾗ,6.6,各地,ぶわ,1365,1155,1155
2008,5,4,2008054,カツオ,62.6,千葉ほか,−,3360,630,210
2008,5,4,2008054,キンメダイ,9.0,各地,−,3990,1645,1313
2008,5,5,2008055,マグロ,23.7,各地,生,8400,3618,1890
2008,5,5,2008055,マグロ,23.7,海外,生,6510,4950,4095
2008,5,5,2008055,メバチ,107.5,各地*,冷凍,4725,1054,788
2008,5,5,2008055,アジ,72.3,長崎ほか,中,1050,746,315
2008,5,5,2008055,アジ,72.3,佐賀,中小,630,420,263
2008,5,5,2008055,サバ,36.5,千葉ほか,−,1680,294,210
2008,5,5,2008055,イワシ,8.8,千葉ほか,−,1575,620,210
2008,5,5,2008055,スルメイカ,25.4,石川ほか,−,1155,755,168
2008,5,5,2008055,冷ｽﾙﾒｲｶ,25.4,各地,−,341,0,302
2008,5,5,2008055,サンマ,22.0,各地,解凍,525,263,210
2008,5,5,2008055,カレイ,13.5,北海道,マ,1575,683,315
2008,5,5,2008055,カレイ,13.5,青森ほか,マコ,2100,662,525
2008,5,5,2008055,カレイ,13.5,北海道,アカ,1260,693,525
2008,5,5,2008055,カレイ,13.5,北海道,浅羽,893,315,315
2008,5,5,2008055,ハマチ,15.5,各地,−,998,924,840
2008,5,5,2008055,塩サケ,40.0,北海道,トキ,1575,1134,735
2008,5,5,2008055,塩サケ,40.0,北海道,アキ,504,347,284
2008,5,5,2008055,ﾏﾀﾞﾗ･塩ﾀﾗ,6.8,各地,生,840,546,270
2008,5,5,2008055,ﾏﾀﾞﾗ･塩ﾀﾗ,6.8,各地,ぶわ,1365,1155,1155
2008,5,5,2008055,カツオ,81.5,千葉ほか,−,2625,504,315
2008,5,5,2008055,キンメダイ,12.5,各地,−,4200,1271,1050
2008,6,1,2008061,マグロ,45.5,各地,生,11550,3678,1050
2008,6,1,2008061,マグロ,45.5,海外,生,8400,4382,945
2008,6,1,2008061,メバチ,108.7,各地*,冷凍,3990,1047,840
2008,6,1,2008061,アジ,81.0,長崎ほか,中,1050,641,315
2008,6,1,2008061,アジ,81.0,島根ほか,中小,630,399,210
2008,6,1,2008061,サバ,29.5,千葉ほか,−,1575,336,210
2008,6,1,2008061,イワシ,6.9,三重ほか,−,1890,756,420
2008,6,1,2008061,スルメイカ,23.2,石川ほか,−,1050,651,252
2008,6,1,2008061,冷ｽﾙﾒｲｶ,18.7,各地,−,341,0,302
2008,6,1,2008061,サンマ,16.2,各地,解凍,525,263,210
2008,6,1,2008061,カレイ,15.5,北海道,マ,1155,473,315
2008,6,1,2008061,カレイ,15.5,青森ほか,マコ,2100,809,525
2008,6,1,2008061,カレイ,15.5,北海道,アカ,1260,840,525
2008,6,1,2008061,カレイ,15.5,北海道,浅羽,945,630,315
2008,6,1,2008061,ハマチ,15.5,各地,−,1050,973,945
2008,6,1,2008061,塩サケ,53.5,北海道,トキ,1575,1050,735
2008,6,1,2008061,塩サケ,53.5,北海道,アキ,504,347,284
2008,6,1,2008061,ﾏﾀﾞﾗ･塩ﾀﾗ,8.2,各地,生,840,546,210
2008,6,1,2008061,ﾏﾀﾞﾗ･塩ﾀﾗ,8.2,各地,ぶわ,1365,1155,1155
2008,6,1,2008061,カツオ,101.7,岩手ほか,−,2100,378,210
2008,6,1,2008061,キンメダイ,11.7,各地,−,2625,1176,998
2008,6,2,2008062,マグロ,58.6,各地,生,12600,1938,1050
2008,6,2,2008062,マグロ,58.6,海外,生,9030,5284,2625
2008,6,2,2008062,メバチ,105.2,各地*,冷凍,3990,1040,840
2008,6,2,2008062,アジ,80.8,長崎ほか,中,1050,546,210
2008,6,2,2008062,アジ,80.8,長崎ほか,中小,630,473,315
2008,6,2,2008062,サバ,31.5,神奈川ほか,−,2100,458,210
2008,6,2,2008062,イワシ,11.4,千葉ほか,−,2100,914,315
2008,6,2,2008062,スルメイカ,41.9,石川ほか,−,1050,542,140
2008,6,2,2008062,冷ｽﾙﾒｲｶ,27.7,各地,−,341,0,288
2008,6,2,2008062,サンマ,17.4,各地,解凍,525,263,210
2008,6,2,2008062,カレイ,16.7,北海道,マ,1050,588,315
2008,6,2,2008062,カレイ,16.7,青森ほか,マコ,2625,836,525
2008,6,2,2008062,カレイ,16.7,北海道,アカ,1575,903,525
2008,6,2,2008062,カレイ,16.7,北海道,浅羽,945,381,263
2008,6,2,2008062,ハマチ,16.2,各地,−,1050,977,945
2008,6,2,2008062,塩サケ,51.2,北海道,トキ,1575,1050,735
2008,6,2,2008062,塩サケ,51.2,北海道,アキ,504,347,284
2008,6,2,2008062,ﾏﾀﾞﾗ･塩ﾀﾗ,6.7,各地,生,735,546,300
2008,6,2,2008062,ﾏﾀﾞﾗ･塩ﾀﾗ,6.7,各地,ぶわ,1365,1155,1155
2008,6,2,2008062,カツオ,104.7,宮城ほか,−,2310,462,158
2008,6,2,2008062,キンメダイ,13.4,各地,−,2415,1344,1050
2008,6,3,2008063,マグロ,61.4,各地,生,12600,1916,1050
2008,6,3,2008063,マグロ,61.4,海外,生,4725,4624,1365
2008,6,3,2008063,メバチ,107.2,各地*,冷凍,5565,1037,735
2008,6,3,2008063,アジ,82.9,千葉ほか,中,1050,399,210
2008,6,3,2008063,アジ,82.9,長崎ほか,中小,1050,368,210
2008,6,3,2008063,サバ,28.9,神奈川ほか,−,1890,491,179
2008,6,3,2008063,イワシ,11.6,千葉ほか,−,1575,722,210
2008,6,3,2008063,スルメイカ,33.6,石川ほか,−,840,563,210
2008,6,3,2008063,冷ｽﾙﾒｲｶ,29.7,各地,−,557,0,288
2008,6,3,2008063,サンマ,14.5,各地,解凍,525,263,210
2008,6,3,2008063,カレイ,16.4,北海道,マ,1890,609,420
2008,6,3,2008063,カレイ,16.4,青森ほか,マコ,2625,746,420
2008,6,3,2008063,カレイ,16.4,北海道,アカ,1470,840,630
2008,6,3,2008063,カレイ,16.4,北海道,浅羽,998,420,315
2008,6,3,2008063,ハマチ,13.7,各地,−,1050,954,893
2008,6,3,2008063,塩サケ,50.1,北海道,トキ,3675,1019,735
2008,6,3,2008063,塩サケ,50.1,北海道,アキ,2573,349,284
2008,6,3,2008063,ﾏﾀﾞﾗ･塩ﾀﾗ,5.9,各地,生,735,489,315
2008,6,3,2008063,ﾏﾀﾞﾗ･塩ﾀﾗ,5.9,各地,ぶわ,1365,1155,1155
2008,6,3,2008063,カツオ,116.4,宮城ほか,−,4200,326,210
2008,6,3,2008063,キンメダイ,15.5,各地,−,1890,1145,945
2008,6,4,2008064,マグロ,33.8,各地,生,10500,2825,1575
2008,6,4,2008064,マグロ,33.8,海外,生,13650,6989,2625
2008,6,4,2008064,メバチ,107.2,各地*,冷凍,4725,1037,840
2008,6,4,2008064,アジ,75.7,長崎ほか,中,1260,704,420
2008,6,4,2008064,アジ,75.7,長崎ほか,中小,735,473,315
2008,6,4,2008064,サバ,31.1,神奈川ほか,−,2100,483,315
2008,6,4,2008064,イワシ,15.3,千葉ほか,−,1575,935,210
2008,6,4,2008064,スルメイカ,34.7,石川ほか,−,840,470,210
2008,6,4,2008064,冷ｽﾙﾒｲｶ,18.0,各地,−,394,0,288
2008,6,4,2008064,サンマ,15.8,各地,解凍,525,263,210
2008,6,4,2008064,カレイ,11.6,北海道,マ,1050,662,420
2008,6,4,2008064,カレイ,11.6,青森ほか,マコ,2100,630,525
2008,6,4,2008064,カレイ,11.6,北海道,アカ,1523,971,735
2008,6,4,2008064,カレイ,11.6,北海道,浅羽,525,315,210
2008,6,4,2008064,ハマチ,16.0,各地,−,1050,954,893
2008,6,4,2008064,塩サケ,54.9,北海道,トキ,1575,903,525
2008,6,4,2008064,塩サケ,54.9,北海道,アキ,473,350,284
2008,6,4,2008064,ﾏﾀﾞﾗ･塩ﾀﾗ,5.6,各地,生,735,525,315
2008,6,4,2008064,ﾏﾀﾞﾗ･塩ﾀﾗ,5.6,各地,ぶわ,1365,1155,1155
2008,6,4,2008064,カツオ,107.9,宮城ほか,−,1890,399,210
2008,6,4,2008064,キンメダイ,12.9,各地,−,2310,1103,735
2008,7,1,2008071,マグロ,36.8,各地,生,10500,2236,1050
2008,7,1,2008071,マグロ,36.8,海外,生,7350,5513,3570
2008,7,1,2008071,メバチ,106.7,各地*,冷凍,5040,1037,840
2008,7,1,2008071,アジ,72.3,長崎ほか,中,1155,578,315
2008,7,1,2008071,アジ,72.3,長崎ほか,中小,735,438,315
2008,7,1,2008071,サバ,28.4,神奈川ほか,−,1050,473,252
2008,7,1,2008071,イワシ,27.4,千葉ほか,−,1050,403,210
2008,7,1,2008071,スルメイカ,46.3,石川ほか,−,1050,396,105
2008,7,1,2008071,冷ｽﾙﾒｲｶ,16.3,各地,−,394,0,315
2008,7,1,2008071,サンマ,18.3,各地,解凍,525,263,210
2008,7,1,2008071,カレイ,9.7,北海道,マ,1365,718,420
2008,7,1,2008071,カレイ,9.7,青森ほか,マコ,2415,700,525
2008,7,1,2008071,カレイ,9.7,北海道,アカ,1470,1120,735
2008,7,1,2008071,カレイ,9.7,北海道,浅羽,0,0,0
2008,7,1,2008071,ハマチ,12.1,各地,−,1050,956,945
2008,7,1,2008071,塩サケ,36.1,北海道,トキ,1575,840,525
2008,7,1,2008071,塩サケ,36.1,北海道,アキ,473,327,210
2008,7,1,2008071,ﾏﾀﾞﾗ･塩ﾀﾗ,4.4,各地,生,735,560,263
2008,7,1,2008071,ﾏﾀﾞﾗ･塩ﾀﾗ,4.4,各地,ぶわ,1365,1155,1155
2008,7,1,2008071,カツオ,75.8,宮城ほか,−,1890,508,210
2008,7,1,2008071,キンメダイ,12.1,各地,−,2625,1094,893
2008,7,2,2008072,マグロ,32.8,各地,生,12600,2922,1050
2008,7,2,2008072,マグロ,32.8,海外,生,7350,3582,2625
2008,7,2,2008072,メバチ,101.2,各地*,冷凍,3990,1026,540
2008,7,2,2008072,アジ,82.0,長崎ほか,中,1155,609,368
2008,7,2,2008072,アジ,82.0,長崎ほか,中小,735,441,315
2008,7,2,2008072,サバ,34.1,神奈川ほか,−,735,351,168
2008,7,2,2008072,イワシ,18.4,高知ほか,−,1575,515,315
2008,7,2,2008072,スルメイカ,47.6,石川ほか,−,1050,420,210
2008,7,2,2008072,冷ｽﾙﾒｲｶ,10.5,各地,−,394,0,315
2008,7,2,2008072,サンマ,20.7,各地,解凍,525,263,210
2008,7,2,2008072,カレイ,8.6,北海道,マ,1050,756,420
2008,7,2,2008072,カレイ,8.6,青森ほか,マコ,2100,851,525
2008,7,2,2008072,カレイ,8.6,北海道,アカ,1365,1208,945
2008,7,2,2008072,カレイ,8.6,北海道,浅羽,315,315,315
2008,7,2,2008072,ハマチ,13.0,各地,−,1050,956,945
2008,7,2,2008072,塩サケ,34.2,北海道,トキ,1365,840,525
2008,7,2,2008072,塩サケ,34.2,北海道,アキ,420,315,210
2008,7,2,2008072,ﾏﾀﾞﾗ･塩ﾀﾗ,4.8,各地,生,788,546,315
2008,7,2,2008072,ﾏﾀﾞﾗ･塩ﾀﾗ,4.8,各地,ぶわ,1365,1155,1155
2008,7,2,2008072,カツオ,91.9,宮城ほか,−,1680,441,210
2008,7,2,2008072,キンメダイ,10.4,各地,−,2625,1176,1050
2008,7,3,2008073,マグロ,35.9,各地,生,14700,2447,1050
2008,7,3,2008073,マグロ,35.9,海外,生,9450,5458,3150
2008,7,3,2008073,メバチ,102.7,各地*,冷凍,4725,1050,840
2008,7,3,2008073,アジ,70.7,長崎ほか,中,1155,560,315
2008,7,3,2008073,アジ,70.7,長崎ほか,中小,735,412,263
2008,7,3,2008073,サバ,30.3,神奈川ほか,−,525,299,168
2008,7,3,2008073,イワシ,6.5,福島ほか,−,2100,1071,210
2008,7,3,2008073,スルメイカ,54.5,青森ほか,−,735,315,168
2008,7,3,2008073,冷ｽﾙﾒｲｶ,8.3,各地,−,420,0,315
2008,7,3,2008073,サンマ,27.9,各地,生,3465,989,525
2008,7,3,2008073,カレイ,5.6,北海道,マ,1155,858,420
2008,7,3,2008073,カレイ,5.6,青森ほか,マコ,2100,1208,525
2008,7,3,2008073,カレイ,5.6,北海道,アカ,1575,1295,1050
2008,7,3,2008073,カレイ,5.6,北海道,浅羽,420,368,315
2008,7,3,2008073,ハマチ,11.5,各地,−,1050,956,893
2008,7,3,2008073,塩サケ,34.4,北海道,トキ,1368,840,525
2008,7,3,2008073,塩サケ,34.4,北海道,アキ,420,315,210
2008,7,3,2008073,ﾏﾀﾞﾗ･塩ﾀﾗ,3.7,各地,生,840,665,300
2008,7,3,2008073,ﾏﾀﾞﾗ･塩ﾀﾗ,3.7,各地,ぶわ,1365,1155,1155
2008,7,3,2008073,カツオ,82.9,宮城ほか,−,1365,342,210
2008,7,3,2008073,キンメダイ,9.9,各地,−,2100,1138,945
2008,7,4,2008074,マグロ,27.7,各地,生,14700,3080,1050
2008,7,4,2008074,マグロ,27.7,海外,生,5565,4751,3675
2008,7,4,2008074,メバチ,106.0,各地*,冷凍,3990,1036,840
2008,7,4,2008074,アジ,60.0,長崎ほか,中,1575,840,368
2008,7,4,2008074,アジ,60.0,石川ほか,中小,840,399,263
2008,7,4,2008074,サバ,33.7,宮城ほか,−,630,267,168
2008,7,4,2008074,イワシ,13.4,富山ほか,−,1575,704,210
2008,7,4,2008074,スルメイカ,51.9,北海道ほか,−,840,491,168
2008,7,4,2008074,冷ｽﾙﾒｲｶ,6.8,各地,−,420,0,315
2008,7,4,2008074,サンマ,22.2,北海道,生,4200,1848,1260
2008,7,4,2008074,カレイ,5.5,北海道,マ,1260,882,525
2008,7,4,2008074,カレイ,5.5,青森ほか,マコ,2100,945,630
2008,7,4,2008074,カレイ,5.5,北海道,アカ,1470,1176,840
2008,7,4,2008074,カレイ,5.5,北海道,浅羽,735,578,420
2008,7,4,2008074,ハマチ,10.7,各地,−,1050,966,945
2008,7,4,2008074,塩サケ,33.1,北海道,トキ,1365,840,525
2008,7,4,2008074,塩サケ,33.1,北海道,アキ,420,315,210
2008,7,4,2008074,ﾏﾀﾞﾗ･塩ﾀﾗ,3.6,各地,生,840,725,300
2008,7,4,2008074,ﾏﾀﾞﾗ･塩ﾀﾗ,3.6,各地,ぶわ,1365,1155,1155
2008,7,4,2008074,カツオ,89.0,宮城ほか,−,840,326,210
2008,7,4,2008074,キンメダイ,9.6,各地,−,3150,1176,893
2008,7,5,2008075,マグロ,24.7,各地,生,14700,4202,1050
2008,7,5,2008075,マグロ,24.7,海外,生,7350,6156,3675
2008,7,5,2008075,メバチ,96.4,各地*,冷凍,4200,1035,840
2008,7,5,2008075,アジ,56.1,長崎ほか,中,1155,578,315
2008,7,5,2008075,アジ,56.1,長崎ほか,中小,735,447,315
2008,7,5,2008075,サバ,24.6,神奈川ほか,−,840,350,210
2008,7,5,2008075,イワシ,20.8,石川ほか,−,1365,637,168
2008,7,5,2008075,スルメイカ,46.0,青森ほか,−,840,483,147
2008,7,5,2008075,冷ｽﾙﾒｲｶ,10.1,各地,−,420,0,315
2008,7,5,2008075,サンマ,32.8,各地,生,4200,1488,420
2008,7,5,2008075,カレイ,5.8,北海道,マ,1365,753,525
2008,7,5,2008075,カレイ,5.8,青森ほか,マコ,2310,893,630
2008,7,5,2008075,カレイ,5.8,北海道,アカ,1470,1103,1050
2008,7,5,2008075,カレイ,5.8,北海道,浅羽,840,385,315
2008,7,5,2008075,ハマチ,9.0,各地,−,1050,966,945
2008,7,5,2008075,塩サケ,24.7,北海道,トキ,1365,805,420
2008,7,5,2008075,塩サケ,24.7,北海道,アキ,420,315,210
2008,7,5,2008075,ﾏﾀﾞﾗ･塩ﾀﾗ,3.4,各地,生,735,560,263
2008,7,5,2008075,ﾏﾀﾞﾗ･塩ﾀﾗ,3.4,各地,ぶわ,1365,1155,1155
2008,7,5,2008075,カツオ,59.5,宮城ほか,−,1050,429,315
2008,7,5,2008075,キンメダイ,12.5,各地,−,3150,954,767
2008,8,1,2008081,マグロ,28.2,各地,生,11550,4026,630
2008,8,1,2008081,マグロ,28.2,海外,生,7350,5558,3675
2008,8,1,2008081,メバチ,108.5,各地*,冷凍,4200,1036,840
2008,8,1,2008081,アジ,71.2,長崎ほか,中,1260,569,315
2008,8,1,2008081,アジ,71.2,長崎ほか,中小,630,482,315
2008,8,1,2008081,サバ,28.4,岩手ほか,−,735,349,189
2008,8,1,2008081,イワシ,15.6,石川ほか,−,1575,578,210
2008,8,1,2008081,スルメイカ,56.6,青森ほか,−,840,427,147
2008,8,1,2008081,冷ｽﾙﾒｲｶ,5.7,各地,−,394,0,315
2008,8,1,2008081,サンマ,57.3,各地,生,1890,621,368
2008,8,1,2008081,カレイ,5.8,北海道,マ,1260,1041,420
2008,8,1,2008081,カレイ,5.8,青森ほか,マコ,2310,1138,630
2008,8,1,2008081,カレイ,5.8,北海道,アカ,1365,1330,945
2008,8,1,2008081,カレイ,5.8,北海道,浅羽,525,420,0
2008,8,1,2008081,ハマチ,11.0,各地,−,1050,966,945
2008,8,1,2008081,塩サケ,42.4,北海道,トキ,1365,753,315
2008,8,1,2008081,塩サケ,42.4,北海道,アキ,420,315,210
2008,8,1,2008081,ﾏﾀﾞﾗ･塩ﾀﾗ,3.3,各地,生,735,569,263
2008,8,1,2008081,ﾏﾀﾞﾗ･塩ﾀﾗ,3.3,各地,ぶわ,1365,1155,1155
2008,8,1,2008081,カツオ,55.4,宮城ほか,−,1050,482,263
2008,8,1,2008081,キンメダイ,12.9,各地,−,3150,980,788
2008,8,2,2008082,マグロ,24.5,各地,生,13125,4333,630
2008,8,2,2008082,マグロ,24.5,海外,生,7035,4993,3675
2008,8,2,2008082,メバチ,96.0,各地*,冷凍,5250,1045,840
2008,8,2,2008082,アジ,69.7,長崎ほか,中,1155,464,210
2008,8,2,2008082,アジ,69.7,長崎ほか,中小,840,482,368
2008,8,2,2008082,サバ,30.2,宮城ほか,−,1050,350,210
