fishing_fleet,species,measurement_value,year
LBY,BFT,1200.0,1957
LBY,BFT,1200.0,1958
LBY,BFT,1100.0,1959
LBY,BFT,1100.0,1960
LBY,BFT,1000.0,1961
LBY,BFT,800.0,1962
LBY,BFT,100.0,1963
LBY,BFT,400.0,1964
LBY,BFT,600.0,1965
LBY,BFT,700.0,1966
LBY,BFT,800.0,1967
LBY,BFT,1000.0,1968
LBY,BFT,2000.0,1969
LBY,BFT,500.0,1970
LBY,BFT,600.0,1971
LBY,BFT,449.0,1972
LBY,BFT,475.0,1973
LBY,BFT,1469.0,1974
LBY,BFT,780.0,1975
LBY,BFT,799.0,1976
LBY,BFT,336.0,1977
LBY,BFT,677.0,1978
LBY,BFT,424.0,1979
LBY,BFT,398.0,1980
LBY,BFT,271.0,1981
LBY,BFT,310.0,1982
LBY,BFT,270.0,1983
LBY,BFT,274.0,1984
LBY,BFT,300.0,1985
LBY,BFT,300.0,1986
LBY,BFT,300.0,1987
LBY,BFT,300.0,1988
LBY,BFT,84.0,1989
LBY,BFT,129.0,1990
LBY,BFT,26.0,1990
LBY,BFT,173.0,1990
LBY,BFT,177.0,1991
LBY,BFT,29.0,1991
LBY,BFT,164.0,1991
LBY,BET,180.38938,1992
LBY,BET,0.41298,1992
LBY,BET,200.00001,1992
LBY,BET,66.07671,1992
LBY,BET,61.12093,1992
LBY,BFT,300.0,1992
LBY,BFT,65.0,1992
LBY,BFT,372.0,1992
LBY,BET,3.67669,1993
LBY,BET,110.46773,1993
LBY,BET,264.97567,1993
LBY,BET,572.6177,1993
LBY,BET,31.34764,1993
LBY,BET,101.91455,1993
LBY,BFT,568.0,1993
LBY,BFT,67.0,1993
LBY,BET,2.52705,1994
LBY,BET,26.96629,1994
LBY,BET,97.47293,1994
LBY,BET,242.13483,1994
LBY,BET,130.89888,1994
LBY,BFT,470.0,1994
LBY,BFT,150.0,1994
LBY,BFT,802.0,1994
LBY,BET,161.48991,1995
LBY,BET,209.59201,1995
LBY,BET,28.91807,1995
LBY,BFT,495.0,1995
LBY,BFT,180.0,1995
LBY,BFT,865.0,1995
LBY,BET,116.89345,1996
LBY,BET,52.63856,1996
LBY,BET,39.96017,1996
LBY,BET,190.50782,1996
LBY,BFT,598.0,1996
LBY,BFT,134.0,1996
LBY,BFT,656.0,1996
LBY,BET,251.45229,1997
LBY,BET,6.07642,1997
LBY,BET,101.27569,1997
LBY,BET,41.19561,1997
LBY,BFT,32.0,1997
LBY,BFT,72.0,1997
LBY,BFT,925.0,1997
LBY,BET,399.99999,1998
LBY,BFT,230.0,1998
LBY,BFT,181.0,1998
LBY,BFT,920.0,1998
LBY,BET,400.0,1999
LBY,BFT,195.0,1999
LBY,BFT,100.0,1999
LBY,BFT,900.0,1999
LBY,BET,400.0,2000
LBY,BFT,502.568,2000
LBY,BFT,44.345,2000
LBY,BFT,1002.357,2000
LBY,BET,17.05594,2001
LBY,YFT,119.3646,2001
LBY,BET,13.84506,2001
LBY,YFT,88.63541,2001
LBY,BFT,74.122,2001
LBY,BFT,1867.03,2001
LBY,YFT,30.59783,2002
LBY,BET,593.0,2002
LBY,YFT,42.4022,2002
LBY,BFT,200.0,2002
LBY,BFT,106.757,2002
LBY,BFT,330.85,2002
LBY,YFT,22.3237,2003
LBY,BET,592.99999,2003
LBY,YFT,50.67633,2003
LBY,BFT,511.808,2003
LBY,BFT,70.747,2003
LBY,BFT,169.668,2003
LBY,BFT,872.459,2004
LBY,BFT,33.843,2004
LBY,BFT,393.333,2004
LBY,BFT,730.0,2005
LBY,BFT,42.252,2005
LBY,BFT,318.438,2005
LBY,BET,1.03802,2006
LBY,BET,0.52586,2006
LBY,BET,0.77925,2006
LBY,BET,1.65686,2006
LBY,BFT,1140.0,2006
LBY,BFT,187.0,2006
LBY,BFT,1200.0,2007
LBY,BFT,158.23,2007
LBY,BFT,1267.009,2008
LBY,BFT,50.71,2008
LBY,BFT,1047.275,2009
LBY,BFT,34.364,2009
LBY,BFT,644.583,2010
LBY,BFT,762.946,2012
LBY,BFT,933.1,2013
LBY,BFT,932.62999,2014
LBY,BFT,1153.449,2015
LBY,BFT,1367.79712,2016
LBY,BFT,1630.74598,2017
LBY,BFT,1791.60069,2018
LBY,BFT,2051.653,2019
LBY,BFT,2228.19463,2020
LBY,BFT,2232.10329,2021
LBY,BFT,2222.874,2022
LBY,BFT,2529.926,2023
LCA,YFT,48.0,1970
LCA,YFT,48.0,1971
LCA,YFT,48.0,1972
LCA,YFT,51.0,1973
LCA,YFT,51.0,1974
LCA,YFT,54.0,1975
LCA,YFT,69.0,1976
LCA,YFT,67.0,1977
LCA,YFT,67.0,1978
LCA,YFT,28.0,1979
LCA,YFT,27.0,1980
LCA,YFT,25.0,1981
LCA,YFT,26.0,1982
LCA,YFT,23.0,1983
LCA,YFT,56.0,1984
LCA,YFT,79.0,1985
LCA,YFT,125.0,1986
LCA,BFT,1.0,1987
LCA,YFT,76.0,1987
LCA,BFT,3.0,1988
LCA,YFT,97.0,1988
LCA,BFT,2.0,1989
LCA,YFT,70.0,1989
LCA,BFT,14.0,1990
LCA,YFT,58.0,1990
LCA,BFT,14.0,1991
LCA,YFT,49.0,1991
LCA,BFT,14.0,1992
LCA,BET,1.0,1992
LCA,YFT,58.0,1992
LCA,BFT,2.0,1993
LCA,YFT,92.0,1993
LCA,BFT,43.0,1994
LCA,YFT,130.0,1994
LCA,BFT,9.0,1995
LCA,YFT,144.0,1995
LCA,BFT,3.0,1996
LCA,YFT,110.0,1996
LCA,YFT,110.0,1997
LCA,YFT,276.2,1998
LCA,YFT,123.0,1999
LCA,YFT,133.7,2000
LCA,BET,0.65,2001
LCA,YFT,144.53,2001
LCA,BET,2.1,2002
LCA,YFT,93.7,2002
LCA,BET,2.466,2003
LCA,YFT,138.815,2003
LCA,YFT,147.0,2004
LCA,BET,1.56,2005
LCA,YFT,171.639,2005
LCA,YFT,102.849,2006
LCA,YFT,82.232,2007
LCA,YFT,106.084,2008
LCA,YFT,97.055,2009
LCA,YFT,223.467,2010
LCA,YFT,113.975,2011
LCA,YFT,97.933,2012
LCA,YFT,136.37872,2013
LCA,YFT,92.58256,2014
LCA,BET,6.04124,2015
LCA,YFT,174.6444,2015
LCA,BET,9.513,2016
LCA,YFT,190.883,2016
LCA,BET,24.499,2017
LCA,YFT,232.193,2017
LCA,BET,13.35108,2018
LCA,YFT,199.24012,2018
LCA,BET,12.89236,2019
LCA,YFT,171.85156,2019
LCA,BET,8.5588,2020
LCA,YFT,189.5442,2020
LCA,BET,3.17316,2021
LCA,YFT,156.28236,2021
LCA,BET,2.79512,2022
LCA,YFT,173.8012,2022
LCA,BET,2.16868,2023
LCA,YFT,156.10868,2023
MAR,BFT,4320.8,1950
MAR,BFT,451.83,1950
MAR,BFT,27.37,1950
MAR,BFT,2826.4,1951
MAR,BFT,1790.34,1951
MAR,BFT,183.26,1951
MAR,BFT,2236.0,1952
MAR,BFT,1003.69,1952
MAR,BFT,160.31,1952
MAR,BFT,2673.8,1953
MAR,BFT,2202.4,1953
MAR,BFT,23.8,1953
MAR,BFT,1885.6,1954
MAR,BFT,312.23,1954
MAR,BFT,102.17,1954
MAR,BFT,2870.8,1955
MAR,BFT,1921.04,1955
MAR,BFT,8.16,1955
MAR,BFT,3255.2,1956
MAR,BFT,55.42,1956
MAR,BFT,36.38,1956
MAR,BFT,4697.6,1957
MAR,BFT,1004.46,1957
MAR,BFT,81.94,1957
MAR,BFT,2539.0,1958
MAR,BFT,5422.0,1958
MAR,BFT,77.01,1958
MAR,BFT,3485.835,1959
MAR,BFT,1892.165,1959
MAR,BFT,106.59,1959
MAR,BFT,2286.0,1960
MAR,BFT,3714.0,1960
MAR,BFT,174.08,1960
MAR,BFT,2994.0,1961
MAR,BFT,1377.0,1961
MAR,BFT,47.43,1961
MAR,BFT,1628.0,1962
MAR,BFT,3648.0,1962
MAR,BFT,54.91,1962
MAR,BFT,1419.0,1963
MAR,BFT,2318.0,1963
MAR,BFT,95.2,1963
MAR,BFT,2059.0,1964
MAR,BFT,2256.0,1964
MAR,BFT,906.0,1965
MAR,BFT,1882.0,1965
MAR,BFT,172.0,1965
MAR,BFT,1778.0,1966
MAR,BFT,1601.0,1966
MAR,BFT,11.0,1966
MAR,BFT,2048.0,1967
MAR,BFT,1331.0,1967
MAR,BFT,27.0,1967
MAR,BFT,453.0,1968
MAR,BFT,635.0,1968
MAR,BFT,5.0,1968
MAR,BFT,678.0,1969
MAR,BFT,156.5372,1969
MAR,BFT,406.0,1970
MAR,BFT,286.0,1970
MAR,BFT,30.0,1971
MAR,BFT,113.36752,1971
MAR,BFT,42.0,1971
MAR,BFT,37.0,1971
MAR,BFT,531.0,1972
MAR,BFT,122.0,1972
MAR,BFT,1.0,1972
MAR,BFT,36.0,1972
MAR,BFT,512.0,1973
MAR,BFT,1.87,1973
MAR,BFT,1.0,1973
MAR,BFT,590.0,1974
MAR,BFT,64.51812,1974
MAR,YFT,290.0,1974
MAR,BFT,2.0,1974
MAR,BFT,7.0,1974
MAR,BET,15.0,1975
MAR,BFT,2624.0,1975
MAR,YFT,1048.0,1975
MAR,BFT,40.0,1975
MAR,BET,170.0,1976
MAR,BFT,331.0,1976
MAR,YFT,1574.0,1976
MAR,BFT,1.0,1976
MAR,BET,324.0,1977
MAR,BFT,662.0,1977
MAR,BFT,222.0,1977
MAR,YFT,2167.0,1977
MAR,BFT,7.0,1977
MAR,BET,394.0,1978
MAR,BFT,36.0,1978
MAR,YFT,3440.0,1978
MAR,BET,414.0,1979
MAR,BFT,206.0,1979
MAR,YFT,2986.0,1979
MAR,BFT,2.0,1979
MAR,BET,44.40858,1980
MAR,BFT,155.0,1980
MAR,YFT,3243.0,1980
MAR,BFT,6.0,1980
MAR,BET,342.59141,1980
MAR,BET,138.05986,1981
MAR,BFT,105.0,1981
MAR,YFT,4817.0,1981
MAR,BFT,72.0,1981
MAR,BET,482.5424,1981
MAR,BET,1.39775,1981
MAR,BFT,2.0,1981
MAR,BET,150.95886,1982
MAR,BFT,600.0,1982
MAR,YFT,4540.0,1982
MAR,BFT,393.0,1982
MAR,BET,474.04116,1982
MAR,BET,30.72277,1983
MAR,BFT,187.0,1983
MAR,YFT,2331.0,1983
MAR,BFT,94.0,1983
MAR,BFT,84.0,1983
MAR,BET,519.64152,1983
MAR,BET,1.6357,1983
MAR,BFT,1.0,1983
MAR,BET,9.0246,1984
MAR,BFT,127.0,1984
MAR,YFT,614.0,1984
MAR,BFT,30.94,1984
MAR,BFT,44.0,1984
MAR,BET,110.3818,1984
MAR,BET,0.5936,1984
MAR,BFT,4.0,1984
MAR,BET,3.31012,1985
MAR,BFT,86.0,1985
MAR,YFT,2270.0,1985
MAR,BET,26.68987,1985
MAR,BFT,12.0,1985
MAR,BFT,122.0,1986
MAR,YFT,2266.0,1986
MAR,BFT,166.0,1986
MAR,BFT,18.0,1986
MAR,BFT,38.0,1986
MAR,BET,1.06096,1987
MAR,BFT,255.0,1987
MAR,YFT,1529.0,1987
MAR,BFT,101.0,1987
MAR,BET,6.93906,1987
MAR,BFT,6.0,1987
MAR,BFT,153.0,1987
MAR,BET,0.45884,1988
MAR,BFT,202.0,1988
MAR,YFT,583.70243,1988
MAR,BFT,235.0,1988
MAR,BET,1.25581,1988
MAR,YFT,701.86859,1988
MAR,BET,0.00579,1988
MAR,YFT,45.83773,1988
MAR,BFT,44.0,1988
MAR,BFT,96.0,1988
MAR,BET,1.611,1989
MAR,BFT,147.0,1989
MAR,YFT,120.72223,1989
MAR,BFT,317.56,1989
MAR,BET,6.32975,1989
MAR,YFT,2184.22618,1989
MAR,BET,0.05922,1989
MAR,BFT,9.0,1989
MAR,BFT,358.87,1989
MAR,BET,4.06776,1990
MAR,BFT,54.0,1990
MAR,YFT,219.30174,1990
MAR,BFT,323.0,1990
MAR,BFT,31.0,1990
MAR,BET,63.3187,1990
MAR,YFT,5086.40461,1990
MAR,BET,0.1404,1990
MAR,BFT,1118.0,1990
MAR,BFT,31.0,1990
MAR,BFT,46.0,1991
MAR,BFT,482.0,1991
MAR,BFT,3.0,1991
MAR,BET,5.68,1991
MAR,BET,200.06,1991
MAR,YFT,1463.36,1991
MAR,YFT,335.56,1991
MAR,BFT,912.0,1991
MAR,BFT,13.0,1991
MAR,BFT,462.0,1992
MAR,BFT,94.0,1992
MAR,BFT,6.0,1992
MAR,BET,30.07,1992
MAR,BET,51.4,1992
MAR,YFT,2553.61,1992
MAR,YFT,99.35,1992
MAR,BFT,201.0,1992
MAR,BFT,4.0,1992
MAR,BET,8.54,1993
MAR,BET,7.68,1993
MAR,BFT,24.0,1993
MAR,YFT,15.64,1993
MAR,YFT,7.42,1993
MAR,BFT,387.0,1993
MAR,BFT,4.0,1993
MAR,BET,120.05,1993
MAR,BET,553.49,1993
MAR,YFT,1514.18,1993
MAR,YFT,784.47,1993
MAR,BET,19.1,1993
MAR,BET,65.48,1993
MAR,YFT,2.02,1993
MAR,YFT,72.53,1993
MAR,BFT,73.0,1993
MAR,BFT,6.0,1993
MAR,BET,12.41,1994
MAR,BET,22.7,1994
MAR,BFT,213.0,1994
MAR,YFT,67.19,1994
MAR,YFT,5.69,1994
MAR,BFT,494.0,1994
MAR,BFT,13.0,1994
MAR,BET,66.21,1994
MAR,BET,875.58,1994
MAR,YFT,1952.8,1994
MAR,YFT,990.93,1994
MAR,BFT,703.0,1994
MAR,BFT,373.0,1994
MAR,BFT,16.0,1994
MAR,BET,0.5,1995
MAR,BET,30.24,1995
MAR,BFT,458.0,1995
MAR,YFT,207.8,1995
MAR,YFT,45.99,1995
MAR,BFT,210.0,1995
MAR,BFT,10.0,1995
MAR,BET,46.83,1995
MAR,BET,475.18,1995
MAR,YFT,1576.29,1995
MAR,YFT,460.35,1995
MAR,BFT,127.0,1995
MAR,BFT,816.0,1995
MAR,BFT,92.0,1995
MAR,BET,1.28,1996
MAR,BET,40.1,1996
MAR,BFT,323.0,1996
MAR,YFT,708.48,1996
MAR,YFT,42.39,1996
MAR,BFT,699.0,1996
MAR,BFT,13.0,1996
MAR,BET,84.99,1996
MAR,BET,527.96,1996
MAR,YFT,2169.44,1996
MAR,YFT,509.8,1996
MAR,BFT,15.0,1996
MAR,BFT,541.0,1996
MAR,BFT,30.0,1996
MAR,BET,0.05567,1997
MAR,BFT,828.0,1997
MAR,YFT,41.04176,1997
MAR,BFT,1240.0,1997
MAR,BET,49.03001,1997
MAR,BET,206.12866,1997
MAR,YFT,1604.84079,1997
MAR,YFT,286.50132,1997
MAR,BET,0.05567,1997
MAR,YFT,14.51615,1997
MAR,BFT,63.0,1997
MAR,BFT,455.0,1997
MAR,BFT,17.0,1997
MAR,BET,9.9,1998
MAR,BET,122.4,1998
MAR,BFT,692.0,1998
MAR,YFT,427.82,1998
MAR,YFT,63.38,1998
MAR,BFT,1615.0,1998
MAR,BFT,34.0,1998
MAR,BET,80.96,1998
MAR,BET,106.91,1998
MAR,YFT,1651.79,1998
MAR,YFT,126.01,1998
MAR,BET,16.06,1998
MAR,YFT,6.84,1998
MAR,BFT,35.0,1998
MAR,BFT,634.0,1998
MAR,BFT,18.0,1998
MAR,BET,21.31,1999
MAR,BET,45.76,1999
MAR,BFT,709.0,1999
MAR,YFT,201.21,1999
MAR,YFT,16.19,1999
MAR,BFT,852.0,1999
MAR,BET,700.00001,1999
MAR,BFT,30.0,1999
MAR,BET,150.83,1999
MAR,BET,375.85,1999
MAR,YFT,1602.47,1999
MAR,YFT,431.39,1999
MAR,BET,150.28,1999
MAR,YFT,55.56,1999
MAR,BFT,30.0,1999
MAR,BFT,600.0,1999
MAR,BFT,6.0,1999
MAR,BET,1.12,2000
MAR,BET,4.27,2000
MAR,BFT,660.0,2000
MAR,YFT,434.7,2000
MAR,YFT,2.15,2000
MAR,BFT,1540.0,2000
MAR,BET,770.0,2000
MAR,BFT,28.0,2000
MAR,BET,84.5,2000
MAR,BET,241.9,2000
MAR,YFT,1800.24,2000
MAR,YFT,164.79,2000
MAR,BET,58.27,2000
MAR,YFT,38.99,2000
MAR,BFT,39.0,2000
MAR,BFT,650.0,2000
MAR,BFT,6.0,2000
MAR,BET,0.91,2001
MAR,BET,110.49,2001
MAR,BFT,150.0,2001
MAR,YFT,461.39,2001
MAR,YFT,143.93,2001
MAR,BFT,2330.0,2001
MAR,BET,857.44701,2001
MAR,BFT,17.0,2001
MAR,BET,90.29,2001
MAR,BET,122.36,2001
MAR,YFT,2313.04,2001
MAR,YFT,82.13,2001
MAR,BFT,307.0,2001
MAR,BFT,195.0,2001
MAR,BFT,9.0,2001
MAR,BET,1.99,2002
MAR,BET,17.2,2002
MAR,BFT,884.0,2002
MAR,YFT,413.18,2002
MAR,YFT,34.56,2002
MAR,BFT,1670.0,2002
MAR,BET,913.0,2002
MAR,YFT,79.0,2002
MAR,BFT,11.0,2002
MAR,BET,59.29,2002
MAR,BET,162.79,2002
MAR,YFT,1387.07,2002
MAR,YFT,197.34,2002
MAR,BFT,407.0,2002
MAR,BFT,14.0,2002
MAR,BET,13.04,2003
MAR,BET,23.66,2003
MAR,BFT,490.0,2003
MAR,YFT,160.69,2003
MAR,YFT,16.35,2003
MAR,BFT,1305.0,2003
MAR,BET,889.0,2003
MAR,YFT,108.0,2003
MAR,BET,66.97,2003
MAR,BET,406.48,2003
MAR,YFT,1040.79,2003
MAR,YFT,349.63,2003
MAR,BFT,170.0,2003
MAR,BFT,2.0,2003
MAR,BFT,570.0,2003
MAR,BFT,20.0,2003
MAR,BET,6.27,2004
MAR,BET,51.66,2004
MAR,BFT,855.0,2004
MAR,YFT,215.92,2004
MAR,YFT,88.87,2004
MAR,BFT,1098.0,2004
MAR,BET,929.0,2004
MAR,YFT,95.0,2004
MAR,BET,19.67,2004
MAR,BET,107.16,2004
MAR,YFT,274.89,2004
MAR,YFT,126.07,2004
MAR,BET,31.38,2004
MAR,YFT,13.59,2004
MAR,BFT,222.0,2004
MAR,BFT,8.0,2004
MAR,BFT,597.0,2004
MAR,BET,40.03402,2005
MAR,BET,121.07048,2005
MAR,BFT,871.0,2005
MAR,YFT,761.91214,2005
MAR,YFT,125.93009,2005
MAR,BFT,1518.0,2005
MAR,BET,519.00001,2005
MAR,YFT,183.0,2005
MAR,BET,33.16534,2005
MAR,BET,72.73014,2005
MAR,YFT,751.18956,2005
MAR,YFT,117.96819,2005
MAR,BFT,12.0,2005
MAR,BFT,16.0,2005
MAR,BFT,80.0,2005
MAR,BFT,179.0,2006
MAR,BFT,1744.0,2006
MAR,BET,887.0,2006
MAR,YFT,95.0,2006
MAR,BET,3.23083,2006
MAR,BET,39.25016,2006
MAR,YFT,102.76807,2006
MAR,YFT,24.56193,2006
MAR,BFT,3.0,2006
MAR,BFT,273.0,2006
MAR,BFT,187.0,2006
MAR,BFT,2417.0,2007
MAR,BET,700.0,2007
MAR,BFT,1.242,2007
MAR,YFT,102.0,2007
MAR,BFT,514.943,2007
MAR,BFT,106.645,2007
MAR,BFT,19.0,2007
MAR,BFT,1947.0,2008
MAR,BET,802.0,2008
MAR,YFT,110.0,2008
MAR,BFT,11.0,2008
MAR,BFT,3.0,2008
MAR,BFT,517.0,2008
MAR,BFT,1909.0,2009
MAR,BET,795.0,2009
MAR,YFT,110.0,2009
MAR,BFT,367.0,2009
MAR,BFT,2.0,2009
MAR,BFT,1348.0,2010
MAR,BET,276.0,2010
MAR,YFT,44.0,2010
MAR,BFT,98.0,2010
MAR,BFT,107.0,2010
MAR,YFT,9.0,2011
MAR,BFT,1055.0,2011
MAR,BET,99.0,2011
MAR,YFT,263.0,2011
MAR,BET,201.0,2011
MAR,BFT,103.0,2011
MAR,BFT,1.0,2011
MAR,BFT,78.0,2011
MAR,YFT,8.0,2012
MAR,BFT,990.0,2012
MAR,BET,90.0,2012
MAR,YFT,47.0,2012
MAR,BET,210.0,2012
MAR,BFT,103.0,2012
MAR,BFT,120.0,2012
MAR,YFT,20.6,2013
MAR,BFT,960.47,2013
MAR,BET,88.0,2013
MAR,YFT,116.0,2013
MAR,BET,220.0,2013
MAR,BFT,169.982,2013
MAR,BFT,9.428,2013
MAR,BFT,130.0,2013
MAR,YFT,16.6,2014
MAR,BFT,959.46,2014
MAR,BET,80.0,2014
MAR,YFT,90.0,2014
MAR,BET,220.0,2014
MAR,BFT,176.0,2014
MAR,BFT,134.0,2014
MAR,YFT,10.863,2015
MAR,BFT,1176.0,2015
MAR,BET,100.0,2015
MAR,YFT,61.55899,2015
MAR,BET,208.5,2015
MAR,BFT,183.9,2015
MAR,BFT,138.2,2015
MAR,YFT,34.5,2016
MAR,BFT,1432.96,2016
MAR,BET,100.0,2016
MAR,YFT,80.5,2016
MAR,BET,250.0,2016
MAR,BFT,209.99,2016
MAR,BFT,140.359,2016
MAR,YFT,25.0,2017
MAR,BFT,1702.7,2017
MAR,BET,99.99999,2017
MAR,YFT,85.0,2017
MAR,BET,310.0,2017
MAR,BFT,254.0,2017
MAR,YFT,2.0,2017
MAR,YFT,1.0,2017
MAR,BFT,184.5,2017
MAR,YFT,30.0,2018
MAR,BFT,2164.0,2018
MAR,BET,122.00001,2018
MAR,YFT,70.0,2018
MAR,BET,378.0,2018
MAR,BFT,142.0,2018
MAR,YFT,5.0,2018
MAR,YFT,3.0,2018
MAR,BFT,265.0,2018
MAR,YFT,69.09999,2019
MAR,BFT,2475.946,2019
MAR,BET,212.0,2019
MAR,YFT,159.0,2019
MAR,BET,638.0,2019
MAR,BFT,130.0,2019
MAR,BFT,49.237,2019
MAR,BFT,264.917,2019
MAR,BET,89.99999,2020
MAR,YFT,104.10004,2020
MAR,BFT,3088.6,2020
MAR,BET,290.6,2020
MAR,YFT,239.4,2020
MAR,BET,652.0,2020
MAR,BFT,365.1,2020
MAR,BET,149.5,2021
MAR,YFT,312.20001,2021
MAR,BFT,2883.91295,2021
MAR,BET,773.6,2021
MAR,YFT,98.9,2021
MAR,BET,316.0,2021
MAR,YFT,82.3,2021
MAR,BFT,37.92,2021
MAR,BFT,372.4255,2021
MAR,BET,155.54825,2022
MAR,YFT,390.52076,2022
MAR,BFT,2703.58,2022
MAR,BET,850.92,2022
MAR,YFT,128.27,2022
MAR,BET,347.58,2022
MAR,YFT,106.76,2022
MAR,BET,8.97176,2022
MAR,YFT,14.51922,2022
MAR,BFT,440.0,2022
MAR,BFT,41.48001,2022
MAR,BFT,380.15,2022
MAR,BET,126.23984,2023
MAR,YFT,239.1143,2023
MAR,BFT,2611.35999,2023
MAR,BET,888.17,2023
MAR,YFT,390.05001,2023
MAR,BET,372.0,2023
MAR,YFT,102.7,2023
MAR,BET,42.9553,2023
MAR,YFT,94.11576,2023
MAR,BET,1.80484,2023
MAR,YFT,18.65995,2023
MAR,BFT,591.0,2023
MAR,BFT,36.58999,2023
MAR,BFT,425.05,2023
MEX,BFT,23.0,1972
MEX,BFT,29.0,1973
MEX,BFT,39.0,1974
MEX,BFT,24.0,1975
MEX,BFT,37.0,1976
MEX,BFT,14.0,1977
MEX,BFT,28.0,1978
MEX,BFT,22.0,1979
MEX,BFT,10.0,1980
MEX,YFT,15.99999,1980
MEX,BFT,20.0,1981
MEX,YFT,42.00001,1981
MEX,BFT,14.0,1982
MEX,YFT,128.0,1982
MEX,BFT,12.24,1983
MEX,YFT,611.99999,1983
MEX,BFT,21.18,1984
MEX,YFT,1059.00001,1984
MEX,BFT,11.24,1985
MEX,YFT,562.0,1985
MEX,BFT,13.16,1986
MEX,YFT,657.99999,1986
MEX,BFT,0.66,1987
MEX,YFT,33.0,1987
MEX,BFT,5.66,1988
MEX,YFT,283.0,1988
MEX,BFT,6.9,1989
MEX,YFT,345.0,1989
MEX,BFT,2.24,1990
MEX,YFT,112.00001,1990
MEX,BFT,8.66,1991
MEX,YFT,433.00001,1991
MEX,BFT,14.84,1992
MEX,YFT,741.99999,1992
MEX,BET,0.25401,1993
MEX,BFT,17.1,1993
MEX,YFT,137.78899,1993
MEX,BET,4.03099,1994
MEX,BFT,4.0,1994
MEX,YFT,671.27498,1994
MEX,BET,10.086,1995
MEX,BFT,22.52,1995
MEX,YFT,953.123,1995
MEX,BET,1.556,1996
MEX,BFT,18.6,1996
MEX,YFT,261.972,1996
MEX,BET,0.538,1997
MEX,BFT,2.0,1997
MEX,YFT,174.827,1997
MEX,BET,2.69199,1998
MEX,BFT,8.0,1998
MEX,YFT,302.97999,1998
MEX,BET,2.72601,1999
MEX,BFT,14.0,1999
MEX,YFT,630.84501,1999
MEX,BET,1.65499,2000
MEX,BFT,28.67,2000
MEX,YFT,900.155,2000
MEX,BET,2.49301,2001
MEX,BFT,10.116,2001
MEX,YFT,887.88401,2001
MEX,BET,6.20699,2002
MEX,BFT,11.958,2002
MEX,YFT,1135.00001,2002
MEX,BET,4.248,2003
MEX,BFT,22.152,2003
MEX,YFT,1356.272,2003
MEX,BET,4.78499,2004
MEX,BFT,9.028,2004
MEX,YFT,1208.78502,2004
MEX,BET,4.304,2005
MEX,BFT,10.137,2005
MEX,YFT,1066.22901,2005
MEX,BET,3.007,2006
MEX,BFT,14.115,2006
MEX,YFT,962.62201,2006
MEX,BET,3.45401,2007
MEX,BFT,7.1,2007
MEX,YFT,897.648,2007
MEX,BET,1.478,2008
MEX,BFT,7.17,2008
MEX,YFT,961.35099,2008
MEX,BET,1.135,2009
MEX,BFT,9.904,2009
MEX,YFT,1219.71999,2009
MEX,BET,2.741,2010
MEX,BFT,14.058,2010
MEX,YFT,925.32302,2010
MEX,BET,1.057,2011
MEX,BFT,13.70099,2011
MEX,YFT,1185.46302,2011
MEX,BET,1.178,2012
MEX,BFT,51.717,2012
MEX,YFT,1422.423,2012
MEX,BET,2.084,2013
MEX,BFT,22.583,2013
MEX,YFT,1006.10198,2013
MEX,BET,1.021,2014
MEX,BFT,51.16,2014
MEX,YFT,1047.11402,2014
MEX,BET,2.256,2015
MEX,BFT,53.11,2015
MEX,YFT,962.588,2015
MEX,BET,2.262,2016
MEX,BFT,55.101,2016
MEX,YFT,1281.98598,2016
MEX,BET,3.287,2017
MEX,BFT,33.969,2017
MEX,YFT,1244.19499,2017
MEX,BET,3.448,2018
MEX,BFT,79.835,2018
MEX,YFT,1033.11702,2018
MEX,BET,2.571,2019
MEX,BFT,39.344,2019
MEX,YFT,763.18501,2019
MEX,BET,2.642,2020
MEX,BFT,28.322,2020
MEX,YFT,821.11299,2020
MEX,BET,2.76499,2021
MEX,BFT,62.74,2021
MEX,YFT,884.76601,2021
MEX,BET,3.696,2022
MEX,BFT,60.549,2022
MEX,YFT,608.56702,2022
MEX,BET,3.33,2023
MEX,BFT,38.684,2023
MEX,YFT,593.465,2023
MRT,BET,0.832,2016
NAM,BET,7.0,1994
NAM,YFT,2.0,1994
NAM,BET,708.4,1994
NAM,YFT,33.1,1994
NAM,BET,29.0,1995
NAM,YFT,14.0,1995
NAM,BET,7.0,1996
NAM,YFT,72.0,1996
NAM,BET,43.0,1997
NAM,YFT,69.0,1997
NAM,BET,3.0,1997
NAM,BET,16.0,1998
NAM,YFT,3.0,1998
NAM,BET,137.0,1999
NAM,YFT,15.0,1999
NAM,BET,286.0,1999
NAM,YFT,132.0,1999
NAM,BET,107.183,2000
NAM,YFT,6.956,2000
NAM,BET,481.839,2000
NAM,YFT,52.051,2000
NAM,BET,359.329,2001
NAM,YFT,83.278,2001
NAM,BET,280.46898,2001
NAM,YFT,81.70602,2001
NAM,BET,77.4,2002
NAM,YFT,12.5,2002
NAM,BET,196.2,2002
NAM,YFT,76.1,2002
NAM,BET,65.39,2003
NAM,YFT,5.78,2003
NAM,BET,149.52,2003
NAM,YFT,133.49001,2003
NAM,BET,44.253,2004
NAM,YFT,7.535,2004
NAM,BET,132.77901,2004
NAM,YFT,77.54599,2004
NAM,BET,30.537,2005
