,geographic_identifier,year,species,measurement_value
73560,6425110,2004,PBF,2910.0
73562,6425110,2005,PBF,1984.0
73564,6425110,2006,PBF,2027.0
73567,6425110,2008,PBF,71.0
73596,6425115,1965,PBF,3007.71
73598,6425115,1966,PBF,3200.87
73600,6425115,1967,PBF,418.3
73602,6425115,1968,PBF,1639.1000000000001
73604,6425115,1969,PBF,278.59999999999997
73606,6425115,1970,PBF,1037.55
73608,6425115,1971,PBF,1804.3300000000002
73610,6425115,1972,PBF,3050.85
73612,6425115,1973,PBF,2492.2
73614,6425115,1974,PBF,285.1
73616,6425115,1975,PBF,2082.6
73619,6425115,1976,PBF,4046.01
73621,6425115,1977,PBF,125.3
73624,6425115,1978,PBF,1023.72
73627,6425115,1979,PBF,940.66
73629,6425115,1980,PBF,23.6
73632,6425115,1981,PBF,308.4
73635,6425115,1982,PBF,1083.51
73638,6425115,1983,PBF,156.3
73641,6425115,1984,PBF,340.09999999999997
73644,6425115,1985,PBF,162.0
73646,6425115,1986,PBF,975.5
73648,6425115,1987,PBF,92.88999999999999
73651,6425115,1988,PBF,219.75
73654,6425115,1990,PBF,218.42
73656,6425115,1991,PBF,7.0
73660,6425115,1994,PBF,51.72
73662,6425115,1995,PBF,30.2
73664,6425115,1996,PBF,592.4
73666,6425115,1997,PBF,10.0
73669,6425115,1999,PBF,196.41
73672,6425115,2000,PBF,883.0
73674,6425115,2001,PBF,59.0
73676,6425115,2002,PBF,1120.0
73677,6425115,2003,PBF,1970.0
73679,6425115,2004,PBF,3632.0
73681,6425115,2005,PBF,611.0
73683,6425115,2006,PBF,339.0
73685,6425115,2007,PBF,685.0
73687,6425115,2008,PBF,1372.0
73689,6425115,2009,PBF,365.0
73690,6425115,2010,PBF,5367.0
73692,6425115,2011,PBF,703.0
73693,6425115,2012,PBF,3975.0
73696,6425115,2013,PBF,3154.0
73699,6425115,2014,PBF,2475.0
73705,6425115,2018,PBF,257.0
73706,6425115,2019,PBF,970.0
73708,6425115,2020,PBF,3266.0
73709,6425115,2021,PBF,2676.0
73711,6425115,2022,PBF,3122.0
73712,6425115,2023,PBF,2321.0
74451,6430005,1972,BFT,530.0
74452,6430005,1973,BFT,511.7
74453,6430005,1974,BFT,587.4
74454,6430005,1975,BFT,2624.2000000000003
74456,6430005,1976,BFT,327.4
74459,6430005,1977,BFT,583.3
74462,6430005,1978,BFT,28.299999999999997
74463,6430005,1979,BFT,200.3
74464,6430005,1980,BFT,63.4
74471,6430005,2002,BFT,4.439
74472,6430005,2006,BFT,0.146
74473,6430005,2007,BFT,2416.99925
74474,6430005,2008,BFT,1947.001
74475,6430005,2009,BFT,1908.69
74476,6430005,2010,BFT,1346.355
74477,6430005,2011,BFT,1056.763
74478,6430005,2012,BFT,989.907
74480,6430005,2013,BFT,960.4699999999999
74482,6430005,2014,BFT,959.46
74483,6430005,2015,BFT,1084.03
74484,6430005,2016,BFT,1320.96
74485,6430005,2017,BFT,1624.461
74486,6430005,2018,BFT,1740.0
74487,6430005,2019,BFT,239.757
74508,6430010,1997,BFT,18.731
74510,6430010,1998,BFT,40.436
74513,6430010,1999,BFT,57.359
74515,6430010,2001,BFT,75.91
74516,6430010,2002,BFT,29.215
74518,6430010,2006,BFT,0.385
74528,6430010,2020,BFT,31.907179999999997
74531,6430010,2021,BFT,0.38266
74534,6430010,2022,BFT,1.7685899999999999
74539,6430015,1974,BFT,0.5
74542,6430015,1976,BFT,14.9
74545,6430015,1977,BFT,8.4
74547,6430015,1978,BFT,37.2
74549,6430015,1979,BFT,23.2
74552,6430015,1980,BFT,6.0
74555,6430015,1981,BFT,0.7
74558,6430015,1982,BFT,0.1
74561,6430015,1983,BFT,47.3
74564,6430015,1984,BFT,1.2
74567,6430015,1985,BFT,0.8
74570,6430015,1986,BFT,1.1
74573,6430015,1987,BFT,2.9
74576,6430015,1988,BFT,29.4
74579,6430015,1989,BFT,2.6
74582,6430015,1990,BFT,12.3
74585,6430015,1991,BFT,5.4
74588,6430015,1992,BFT,4.4
74591,6430015,1993,BFT,1.9000000000000001
74594,6430015,1994,BFT,219.5
74597,6430015,1995,BFT,11.9
74600,6430015,1996,BFT,60.0
74603,6430015,1997,BFT,340.1
74606,6430015,1998,BFT,164.9
74609,6430015,1999,BFT,30.111
74612,6430015,2000,BFT,1.0999999999999999
74615,6430015,2001,BFT,7.231
74618,6430015,2002,BFT,8.729000000000001
74621,6430015,2003,BFT,1.378
74624,6430015,2004,BFT,7.415
74627,6430015,2005,BFT,59.5539
74630,6430015,2006,BFT,40.141999999999996
74651,6430015,2016,BFT,7.2223
74654,6430015,2017,BFT,14.64709
74657,6430015,2018,BFT,10.17805
74660,6430015,2019,BFT,35.996219999999994
74663,6430015,2020,BFT,113.11921000000001
74666,6430015,2021,BFT,99.19928
74669,6430015,2022,BFT,104.72457
74672,6430015,2023,BFT,94.02521
74700,6430020,1997,BFT,99.838
74703,6430020,1998,BFT,53.795
74706,6430020,1999,BFT,163.849
74708,6430020,2000,BFT,58.683
74711,6430020,2001,BFT,22.826
74713,6430020,2002,BFT,108.125
74716,6430020,2005,BFT,2.483
74731,6430020,2022,BFT,2.31499
74734,6430020,2023,BFT,4.8022
74765,6430025,1997,BFT,17.566
74767,6430025,1998,BFT,2.326
74769,6430025,1999,BFT,34.286
74772,6430025,2006,BFT,2.64
74783,6430025,2022,BFT,2.2404599999999997
74786,6430025,2023,BFT,0.1259
74797,6430030,1976,BFT,0.6
74800,6430030,1977,BFT,0.1
74815,6430030,1984,BFT,1.2
74875,6430035,1976,BFT,1.2
74884,6430035,1980,BFT,1.2
74899,6430035,1987,BFT,1.2
74964,6430040,1976,BFT,2.9
75050,6430045,1977,BFT,2.1
75053,6430045,1978,BFT,1.2
75058,6430045,1980,BFT,1.2
75150,6430050,1977,BFT,1.3
75163,6430050,1983,BFT,1.2
75246,6430055,1976,BFT,2.3
75251,6430055,1978,BFT,2.4
75346,6430060,1976,BFT,3.8
75349,6430060,1977,BFT,3.1000000000000005
75362,6430060,1983,BFT,1.2
75373,6430060,1994,BFT,3.8
75380,6430060,1998,BFT,2.0
75423,6430060,2020,BFT,0.666
75446,6430065,1976,BFT,3.2
75453,6430065,1979,BFT,2.4
75497,6430065,2011,BFT,0.255
75516,6430065,2020,BFT,0.078
75519,6430065,2021,BFT,0.254
75524,6430065,2023,BFT,0.552
75535,6430070,1976,BFT,1.2000000000000002
75538,6430070,1977,BFT,1.6
75629,6430115,1965,PBF,1442.0
75631,6430115,1966,PBF,2535.48
75633,6430115,1967,PBF,437.1
75635,6430115,1968,PBF,2673.1000000000004
75637,6430115,1969,PBF,2475.52
75639,6430115,1970,PBF,218.30999999999997
75641,6430115,1971,PBF,1794.85
75643,6430115,1972,PBF,6439.2
75645,6430115,1973,PBF,2822.2
75647,6430115,1974,PBF,1207.5
75649,6430115,1975,PBF,453.5
75651,6430115,1976,PBF,3100.8399999999997
75653,6430115,1977,PBF,2558.8199999999997
75655,6430115,1978,PBF,2516.39
75658,6430115,1979,PBF,1920.07
75660,6430115,1980,PBF,730.2
75663,6430115,1981,PBF,390.95
75666,6430115,1982,PBF,1332.24
75669,6430115,1983,PBF,480.4
75672,6430115,1984,PBF,442.6
75675,6430115,1985,PBF,2387.77
75678,6430115,1986,PBF,3568.97
75681,6430115,1987,PBF,697.22
75684,6430115,1988,PBF,508.93
75686,6430115,1989,PBF,1041.2
75688,6430115,1990,PBF,1198.92
75689,6430115,1991,PBF,283.01
75691,6430115,1992,PBF,1334.6
75693,6430115,1993,PBF,351.15999999999997
75695,6430115,1994,PBF,493.84
75697,6430115,1995,PBF,511.7
75700,6430115,1996,PBF,4631.09
75702,6430115,1997,PBF,1548.69
75705,6430115,1998,PBF,553.94
75707,6430115,1999,PBF,29.02
75708,6430115,2000,PBF,2463.0
75710,6430115,2001,PBF,491.0
75712,6430115,2002,PBF,302.0
75713,6430115,2003,PBF,836.0
75714,6430115,2004,PBF,1942.0
75717,6430115,2005,PBF,1649.24
75719,6430115,2006,PBF,5298.0
75721,6430115,2007,PBF,3515.34
75723,6430115,2008,PBF,1987.0
75725,6430115,2009,PBF,2998.95
75727,6430115,2010,PBF,2327.0
75728,6430115,2011,PBF,2028.0
75729,6430115,2012,PBF,2677.0
75733,6430115,2014,PBF,2393.0
75736,6430115,2015,PBF,3082.0
75738,6430115,2016,PBF,2904.0
75740,6430115,2017,PBF,3643.0
75742,6430115,2018,PBF,2584.0
75744,6430115,2019,PBF,1279.0
75747,6430115,2021,PBF,351.39
75749,6430115,2022,PBF,229.95
75751,6430115,2023,PBF,1081.17
75754,6430120,1970,PBF,2.7
75758,6430120,1986,PBF,48.8
75759,6430120,1987,PBF,38.0
75760,6430120,1988,PBF,88.3
75761,6430120,1989,PBF,11.7
76650,6435000,1974,BFT,2.2
76651,6435000,1975,BFT,0.1
76653,6435000,1977,BFT,5.5
76655,6435000,1979,BFT,2.2
76656,6435000,1986,BFT,374.2
76657,6435000,1987,BFT,177.2
76658,6435000,1989,BFT,396.6
76659,6435000,1990,BFT,1267.0
76661,6435000,1991,BFT,1254.9
76662,6435000,1992,BFT,517.0
76663,6435000,1993,BFT,277.7
76664,6435000,1994,BFT,233.7
76665,6435000,1995,BFT,328.5
76667,6435000,1996,BFT,491.59999999999997
76669,6435000,1997,BFT,575.053
76670,6435000,1998,BFT,1740.6999999999998
76671,6435000,1999,BFT,2190.4
76672,6435000,2000,BFT,407.877
76673,6435000,2001,BFT,1945.998
76674,6435000,2002,BFT,131.615
76675,6435000,2003,BFT,1937.189
76677,6435000,2004,BFT,1883.303
76678,6435000,2005,BFT,24.512999999999998
76680,6435000,2006,BFT,53.01199999999999
76682,6435000,2007,BFT,112.761
76683,6435000,2008,BFT,193.27200000000002
76684,6435000,2009,BFT,13.803
76685,6435000,2010,BFT,38.077
76686,6435000,2011,BFT,93.28200000000001
76687,6435000,2012,BFT,4.151
76688,6435000,2013,BFT,88.217
76689,6435000,2014,BFT,1182.8719999999998
76690,6435000,2015,BFT,1290.54863
76691,6435000,2016,BFT,428.132
76692,6435000,2017,BFT,106.12759
76693,6435000,2018,BFT,96.53399999999999
76694,6435000,2019,BFT,314.4501
76695,6435000,2020,BFT,2974.39083
76696,6435000,2021,BFT,1444.42676
76697,6435000,2022,BFT,399.24928
76698,6435000,2023,BFT,480.25005
76699,6435005,1972,BFT,177.6
76700,6435005,1973,BFT,2.1
76701,6435005,1974,BFT,2.9
76702,6435005,1975,BFT,39.5
76703,6435005,1976,BFT,4.5
76704,6435005,1977,BFT,5.8
76706,6435005,1978,BFT,4.7
76707,6435005,1979,BFT,5.0
76708,6435005,1980,BFT,5.1
76709,6435005,1986,BFT,890.6999999999999
76711,6435005,1987,BFT,87.5
76714,6435005,1988,BFT,16.0
76717,6435005,1989,BFT,0.1
76720,6435005,1990,BFT,1924.6999999999998
76723,6435005,1991,BFT,1058.5
76726,6435005,1992,BFT,1307.7
76729,6435005,1993,BFT,1268.334
76732,6435005,1994,BFT,2006.1
76735,6435005,1995,BFT,1230.5
76738,6435005,1996,BFT,1285.1
76740,6435005,1997,BFT,3094.3089999999997
76742,6435005,1998,BFT,1616.6000000000001
76744,6435005,1999,BFT,2948.995
76747,6435005,2000,BFT,3642.929
76749,6435005,2001,BFT,3643.4390000000003
76751,6435005,2002,BFT,2119.543
76754,6435005,2003,BFT,27.07713
76757,6435005,2004,BFT,0.1
76760,6435005,2005,BFT,1011.60602
76763,6435005,2006,BFT,252.89600000000002
76766,6435005,2007,BFT,1577.151
76769,6435005,2008,BFT,1485.6259999999997
76772,6435005,2009,BFT,1477.1773699999999
76775,6435005,2010,BFT,1063.1238
76778,6435005,2011,BFT,1140.9724999999999
76781,6435005,2012,BFT,2215.5280000000002
76783,6435005,2013,BFT,1649.7640000000001
76786,6435005,2014,BFT,1458.316
76788,6435005,2015,BFT,1890.33756
76790,6435005,2016,BFT,1589.32098
76793,6435005,2017,BFT,2021.02379
76796,6435005,2018,BFT,2567.16567
76798,6435005,2019,BFT,4749.84188
76801,6435005,2020,BFT,6250.445159999999
76804,6435005,2021,BFT,5623.67339
76807,6435005,2022,BFT,5875.93571
76810,6435005,2023,BFT,5946.69956
76827,6435010,1994,BFT,167.0
76831,6435010,1997,BFT,38.57600000000001
76833,6435010,1998,BFT,81.017
76835,6435010,1999,BFT,39.877
76837,6435010,2000,BFT,11.45
76839,6435010,2001,BFT,8.372
76840,6435010,2002,BFT,0.81
76844,6435010,2005,BFT,1.4500000000000002
76847,6435010,2006,BFT,1.154
76850,6435010,2007,BFT,2.292
76853,6435010,2008,BFT,0.031
76862,6435010,2012,BFT,7.6659999999999995
76870,6435010,2016,BFT,0.299
76872,6435010,2017,BFT,0.633
76875,6435010,2018,BFT,28.60519
76878,6435010,2019,BFT,56.28677
76881,6435010,2020,BFT,35.445049999999995
76884,6435010,2021,BFT,100.82101
76887,6435010,2022,BFT,42.64951
76890,6435010,2023,BFT,73.50504000000001
76893,6435015,1977,BFT,4.6
76908,6435015,1997,BFT,45.271
76910,6435015,1998,BFT,170.228
76912,6435015,1999,BFT,70.851
76914,6435015,2000,BFT,35.528
76916,6435015,2001,BFT,14.633000000000001
76918,6435015,2002,BFT,6.4
76922,6435015,2004,BFT,0.37
76924,6435015,2005,BFT,5.125
76927,6435015,2006,BFT,3.187
76930,6435015,2008,BFT,0.8
76933,6435015,2009,BFT,0.14
76946,6435015,2016,BFT,1.699
76948,6435015,2017,BFT,47.40353
76951,6435015,2018,BFT,0.956
76953,6435015,2019,BFT,17.51344
76955,6435015,2020,BFT,6.49472
76957,6435015,2021,BFT,8.363
76960,6435015,2022,BFT,6.30962
76963,6435015,2023,BFT,14.6858
76977,6435020,1974,BFT,63.1
76979,6435020,1975,BFT,79.3
76982,6435020,1976,BFT,6.3
76985,6435020,1977,BFT,3.7
76987,6435020,1978,BFT,12.399999999999999
76989,6435020,1979,BFT,8.0
76991,6435020,1980,BFT,15.0
77007,6435020,1997,BFT,33.563
77010,6435020,1998,BFT,58.418
77012,6435020,1999,BFT,28.101
77014,6435020,2000,BFT,38.694
77016,6435020,2001,BFT,16.611
77018,6435020,2007,BFT,2.48
77033,6435020,2017,BFT,0.60075
77035,6435020,2018,BFT,0.2618
77037,6435020,2019,BFT,0.15694
77040,6435020,2020,BFT,0.39932999999999996
77043,6435020,2021,BFT,2.135
77046,6435020,2022,BFT,0.8496300000000001
77049,6435020,2023,BFT,1.1589
77054,6435025,1977,BFT,3.9
77058,6435025,1982,BFT,6.0
77061,6435025,1983,BFT,5.6
77064,6435025,1984,BFT,14.3
77067,6435025,1985,BFT,3.3
77070,6435025,1986,BFT,151.5
77081,6435025,1995,BFT,21.799999999999997
77083,6435025,1996,BFT,20.1
77085,6435025,1997,BFT,107.4
77088,6435025,1998,BFT,86.5
77090,6435025,1999,BFT,1.5
77093,6435025,2000,BFT,0.9
77096,6435025,2001,BFT,0.06999999999999999
77098,6435025,2002,BFT,28.549
77101,6435025,2003,BFT,0.086
77104,6435025,2004,BFT,0.376
77107,6435025,2005,BFT,0.162
77109,6435025,2006,BFT,0.215
77112,6435025,2007,BFT,1.09
77119,6435025,2010,BFT,0.224
77132,6435025,2016,BFT,1.4285
77137,6435025,2018,BFT,0.644
77140,6435025,2019,BFT,0.66
77142,6435025,2020,BFT,26.689890000000002
77145,6435025,2021,BFT,5.6819999999999995
77148,6435025,2022,BFT,9.687000000000001
77151,6435025,2023,BFT,6.1441
77162,6435030,1976,BFT,0.4
77200,6435030,2008,BFT,0.1
77203,6435030,2009,BFT,3.115
77220,6435030,2020,BFT,0.43810000000000004
77224,6435030,2023,BFT,0.3402
77241,6435035,1976,BFT,0.8999999999999999
77244,6435035,1977,BFT,6.4
77251,6435035,1980,BFT,1.2
77256,6435035,1982,BFT,2.4
77313,6435035,2022,BFT,1.2428
77315,6435035,2023,BFT,0.5044
77331,6435040,1976,BFT,6.5
77334,6435040,1977,BFT,7.0
77367,6435040,1996,BFT,7.2
77407,6435045,1977,BFT,1.2
77457,6435050,1977,BFT,1.5
77460,6435050,1978,BFT,3.5
77510,6435055,1977,BFT,1.2
77529,6435055,1986,BFT,2.4
77576,6435060,1977,BFT,6.9
77698,6435070,1965,BFT,1593.9235199999998
77699,6435070,1966,BFT,171.4579
77700,6435070,1967,BFT,961.6157799999999
77701,6435070,1968,BFT,53.5239
77702,6435070,1969,BFT,224.98181
77703,6435070,1970,BFT,1418.83687
77704,6435070,1971,BFT,891.7625599999999
77705,6435070,1972,BFT,1049.85979
77706,6435070,1973,BFT,1706.77427
77708,6435070,1974,BFT,23.0
77710,6435070,1975,BFT,377.38883
77712,6435070,1976,BFT,440.86216
77716,6435070,1978,BFT,152.0
77719,6435070,1979,BFT,1058.0
77736,6435075,1977,BFT,180.0
77738,6435075,1978,BFT,89.0
77742,6435120,1997,PBF,36.28
77743,6435120,1999,PBF,20.85
77744,6435120,2000,PBF,61.21
78130,6440000,1978,BFT,139.0
78131,6440000,1982,BFT,734.2
78132,6440000,1988,BFT,2081.0
78133,6440000,1989,BFT,2111.0
78134,6440000,1990,BFT,1493.0
78135,6440000,1991,BFT,1141.0
78136,6440000,1992,BFT,739.0
78137,6440000,1993,BFT,3540.0
78138,6440000,1994,BFT,1294.0
78139,6440000,1995,BFT,2772.0
78140,6440000,1996,BFT,4711.0
78141,6440000,1997,BFT,2742.0
78142,6440000,2007,BFT,426.98424
78144,6440000,2008,BFT,54.463699999999996
78147,6440000,2009,BFT,209.5258
78148,6440000,2010,BFT,206.7219
78150,6440000,2011,BFT,90.77674
78151,6440000,2012,BFT,100.03425
78152,6440000,2013,BFT,77.80099999999999
78153,6440000,2014,BFT,84.66799999999999
78155,6440000,2016,BFT,203.272
78157,6440000,2017,BFT,131.804
78159,6440000,2018,BFT,129.26
78161,6440000,2019,BFT,200.87373
78162,6440000,2020,BFT,244.983
78164,6440000,2021,BFT,353.73708
78167,6440000,2022,BFT,306.3155
78170,6440000,2023,BFT,335.29365
78173,6440005,1977,BFT,11.6
78182,6440005,1999,BFT,1225.8999999999999
78183,6440005,2000,BFT,1200.415
78184,6440005,2008,BFT,0.09251
78186,6440005,2009,BFT,5.36454
78187,6440005,2011,BFT,0.09115
78189,6440005,2012,BFT,3.6054399999999998
78195,6440005,2016,BFT,19.362
78198,6440005,2017,BFT,117.613
78200,6440005,2018,BFT,7.65277
78202,6440005,2019,BFT,86.01619
78205,6440005,2020,BFT,55.72419
78207,6440005,2021,BFT,42.56845
78209,6440005,2022,BFT,57.329
78211,6440005,2023,BFT,41.037
78221,6440010,2005,BFT,1.125
78223,6440010,2008,BFT,9.0
78225,6440010,2010,BFT,0.3118
78233,6440010,2016,BFT,6.714
78235,6440010,2017,BFT,0.165
78237,6440010,2018,BFT,29.71441
78239,6440010,2019,BFT,57.34228
78242,6440010,2020,BFT,1.147
78245,6440010,2021,BFT,0.173
78248,6440010,2022,BFT,1.29959
78251,6440010,2023,BFT,7.8759999999999994
78262,6440015,2006,BFT,4.69063
78275,6440015,2016,BFT,1.68885
78279,6440015,2019,BFT,1.67152
78281,6440015,2020,BFT,0.395
78283,6440015,2021,BFT,2.6180899999999996
78286,6440015,2022,BFT,1.6624
78289,6440015,2023,BFT,6.14683
78305,6440020,1999,BFT,9.9
78307,6440020,2006,BFT,15.59174
78309,6440020,2007,BFT,24.469
78312,6440020,2008,BFT,1.415
78315,6440020,2009,BFT,1.489
78329,6440020,2019,BFT,6.34305
78331,6440020,2020,BFT,1.3432400000000002
78333,6440020,2021,BFT,3.0252
78336,6440020,2022,BFT,1.19673
78338,6440020,2023,BFT,2.83421
78341,6440025,1977,BFT,3.9
78349,6440025,1999,BFT,11.2
78359,6440025,2017,BFT,0.47257
78362,6440025,2019,BFT,3.4847400000000004
78365,6440025,2021,BFT,1.20027
78368,6440025,2023,BFT,0.95956
78389,6440030,1999,BFT,12.5
78403,6440030,2023,BFT,0.39723
78409,6440035,1977,BFT,1.2
78438,6440035,1999,BFT,5.8
78460,6440035,2022,BFT,0.09
78469,6440040,1976,BFT,0.6
78517,6440040,2014,BFT,0.207
78519,6440040,2019,BFT,0.1095
78524,6440040,2023,BFT,0.8364400000000001
78537,6440045,1990,BFT,0.6
78538,6440045,1991,BFT,58.1
78539,6440045,1992,BFT,42.800000000000004
78541,6440045,1993,BFT,10.6
78545,6440045,1997,BFT,0.1
78549,6440045,1999,BFT,0.2
78553,6440045,2001,BFT,0.7230000000000001
78556,6440045,2002,BFT,3.2279999999999998
78560,6440045,2004,BFT,2.31264
78563,6440045,2005,BFT,0.399
78566,6440045,2006,BFT,1.113
78568,6440045,2007,BFT,1.137
78570,6440045,2009,BFT,0.651
78583,6440050,1976,BFT,1.2
78594,6440050,1989,BFT,93.6
78596,6440050,1990,BFT,3.9000000000000004
78597,6440050,1991,BFT,22.3
78599,6440050,1992,BFT,3.8
78602,6440050,1993,BFT,6.7
78605,6440050,1994,BFT,1.7000000000000002
78608,6440050,1995,BFT,5.0
78611,6440050,1996,BFT,91.7
78614,6440050,1997,BFT,21.4
78617,6440050,1998,BFT,20.2
78620,6440050,1999,BFT,9.0
78623,6440050,2000,BFT,62.327999999999996
78626,6440050,2001,BFT,21.658
78628,6440050,2002,BFT,61.458999999999996
78631,6440050,2003,BFT,33.2262
78634,6440050,2004,BFT,2.14474
78637,6440050,2005,BFT,30.232999999999997
78640,6440050,2006,BFT,2.473
78643,6440050,2007,BFT,11.914
78646,6440050,2008,BFT,1.8639999999999999
78648,6440050,2009,BFT,15.035
78651,6440050,2010,BFT,1.649
78654,6440050,2011,BFT,16.216
78657,6440050,2012,BFT,22.618
78660,6440050,2013,BFT,0.475
78663,6440050,2014,BFT,2.8659999999999997
78665,6440050,2015,BFT,1.50537
78667,6440050,2016,BFT,3.55078
78671,6440050,2019,BFT,3.71553
78673,6440050,2020,BFT,0.74354
78681,6440055,1977,BFT,2.1
78689,6440055,1990,BFT,6.0
78690,6440055,1992,BFT,1.6
78693,6440055,1993,BFT,1.6
78696,6440055,1994,BFT,1.2
78701,6440055,1996,BFT,0.8
78710,6440055,2001,BFT,0.284
78712,6440055,2003,BFT,0.16043
78715,6440055,2004,BFT,0.20639
78717,6440055,2005,BFT,4.632
78722,6440055,2007,BFT,2.329
78725,6440055,2008,BFT,3.696
78728,6440055,2009,BFT,7.781000000000001
78731,6440055,2010,BFT,1.296
78734,6440055,2011,BFT,7.779
78737,6440055,2012,BFT,1.53
78740,6440055,2013,BFT,16.858
78743,6440055,2014,BFT,12.904
78746,6440055,2015,BFT,26.59668
78749,6440055,2016,BFT,29.704720000000002
78752,6440055,2017,BFT,0.392
78757,6440055,2019,BFT,27.32865
78760,6440055,2020,BFT,37.00856
78763,6440055,2021,BFT,0.65035
78766,6440055,2022,BFT,0.26649
78769,6440055,2023,BFT,0.24154
78771,6440060,1975,BFT,144.0
78772,6440060,1976,BFT,166.0
78774,6440060,1977,BFT,368.0
78776,6440060,1978,BFT,221.0
78779,6440060,1979,BFT,30.0
78783,6440060,1990,BFT,202.00000000000003
78784,6440060,1991,BFT,300.6
78786,6440060,1992,BFT,284.7
78789,6440060,1993,BFT,85.0
78792,6440060,1994,BFT,274.29999999999995
78795,6440060,1995,BFT,336.8
78798,6440060,1996,BFT,335.3
78801,6440060,1997,BFT,305.8
78804,6440060,1998,BFT,402.9
78807,6440060,1999,BFT,160.6
78810,6440060,2000,BFT,210.373
78813,6440060,2001,BFT,315.516
78816,6440060,2002,BFT,319.598
78819,6440060,2003,BFT,322.19049
78822,6440060,2004,BFT,285.82767
78825,6440060,2005,BFT,271.815
78828,6440060,2006,BFT,342.118
78831,6440060,2007,BFT,225.603
78834,6440060,2008,BFT,239.633
78837,6440060,2009,BFT,191.08
78840,6440060,2010,BFT,169.582
78843,6440060,2011,BFT,207.408
78846,6440060,2012,BFT,169.067
78849,6440060,2013,BFT,194.01500000000001
78852,6440060,2014,BFT,111.056
78855,6440060,2015,BFT,97.02777999999999
78858,6440060,2016,BFT,114.44107
78861,6440060,2017,BFT,77.56924000000001
78864,6440060,2018,BFT,68.44659999999999
78867,6440060,2019,BFT,194.88761
78870,6440060,2020,BFT,117.19181999999999
78873,6440060,2021,BFT,72.20947
78876,6440060,2022,BFT,56.192040000000006
78879,6440060,2023,BFT,296.80262
78883,6440065,1965,BFT,9.07185
78884,6440065,1967,BFT,7.25748
78885,6440065,1969,BFT,92.53284
78886,6440065,1971,BFT,118.8412
78887,6440065,1975,BFT,3.0
78889,6440065,1978,BFT,1.0
78891,6440065,1990,BFT,96.5
78893,6440065,1992,BFT,10.5
78896,6440065,1993,BFT,230.89999999999998
78899,6440065,1994,BFT,42.6
78902,6440065,1995,BFT,49.6
78905,6440065,1996,BFT,37.7
78908,6440065,1997,BFT,64.2
78911,6440065,1998,BFT,40.7
78914,6440065,1999,BFT,0.30000000000000004
78917,6440065,2000,BFT,1.358
78920,6440065,2001,BFT,4.5120000000000005
78923,6440065,2002,BFT,4.47
78926,6440065,2003,BFT,1.88018
78929,6440065,2004,BFT,5.43919
78932,6440065,2005,BFT,39.826
78935,6440065,2006,BFT,16.643
78938,6440065,2007,BFT,30.225
78941,6440065,2008,BFT,59.929
78944,6440065,2009,BFT,42.865
78947,6440065,2010,BFT,30.408
78950,6440065,2011,BFT,19.567
78953,6440065,2012,BFT,21.750999999999998
78956,6440065,2013,BFT,12.3
78959,6440065,2014,BFT,42.943
78962,6440065,2015,BFT,63.87152
78965,6440065,2016,BFT,35.31409
78968,6440065,2017,BFT,29.67979
78971,6440065,2018,BFT,44.80688
78974,6440065,2019,BFT,50.01016
78977,6440065,2020,BFT,40.94483
78980,6440065,2021,BFT,47.45939
78983,6440065,2022,BFT,62.97997
78986,6440065,2023,BFT,50.28462
78991,6440070,1965,BFT,972.0484100000001
78992,6440070,1966,BFT,724.84056
78993,6440070,1967,BFT,1142.14552
78994,6440070,1968,BFT,552.47549
78995,6440070,1969,BFT,1191.1335199999999
78996,6440070,1970,BFT,2708.5813700000003
78997,6440070,1971,BFT,2382.26702
78999,6440070,1972,BFT,659.97159
79000,6440070,1973,BFT,452.29602
79001,6440070,1974,BFT,83.62874
79002,6440070,1975,BFT,577.67036
79003,6440070,1977,BFT,118.0
79004,6440070,1979,BFT,367.0
79060,6445000,2007,BFT,49.7157
79061,6445000,2008,BFT,72.05626
79062,6445000,2009,BFT,61.575
79063,6445000,2011,BFT,33.73279
79064,6445000,2012,BFT,12.295499999999999
79065,6445000,2014,BFT,17.117
79067,6445000,2016,BFT,12.695
79069,6445000,2017,BFT,79.336
79070,6445000,2018,BFT,113.055
79072,6445000,2019,BFT,153.16987
79073,6445000,2020,BFT,160.5418
79075,6445000,2021,BFT,119.17960000000001
79078,6445000,2022,BFT,103.5956
79081,6445000,2023,BFT,178.52270000000001
79083,6445005,1977,BFT,3.9
79086,6445005,2007,BFT,0.05
79087,6445005,2008,BFT,6.22055
79088,6445005,2009,BFT,2.432
79089,6445005,2010,BFT,0.572
79090,6445005,2011,BFT,2.6392100000000003
79091,6445005,2012,BFT,10.281580000000002
79092,6445005,2013,BFT,0.313
79094,6445005,2014,BFT,90.732
79096,6445005,2015,BFT,1.11
79098,6445005,2016,BFT,106.241
79100,6445005,2017,BFT,20.914
79101,6445005,2018,BFT,203.27
79103,6445005,2019,BFT,25.699
79104,6445005,2020,BFT,73.14699999999999
79106,6445005,2021,BFT,17.29127
79108,6445005,2022,BFT,27.4891
79110,6445005,2023,BFT,56.797799999999995
79111,6445010,2000,BFT,22.4
79113,6445010,2001,BFT,7.57
79115,6445010,2002,BFT,15.0
79116,6445010,2003,BFT,3.27
79117,6445010,2004,BFT,0.02
79118,6445010,2005,BFT,0.95
79119,6445010,2006,BFT,9.490590000000001
79120,6445010,2007,BFT,0.6738
