,geographic_identifier,year,species,measurement_value
90148,6430140,1986,PBF,1.0
90151,6430140,1987,PBF,4.0
90154,6430140,1988,PBF,4.0
90157,6430140,1989,PBF,1.0
90160,6430140,1990,PBF,3.0
90163,6430140,1991,PBF,3.0
90166,6430140,1992,PBF,16.0
90169,6430140,1993,PBF,9.0
90172,6430140,1994,PBF,11.0
90175,6430140,1995,PBF,10.0
90178,6430140,1996,PBF,12.0
90181,6430140,1997,PBF,6.0
90184,6430140,1998,PBF,3.0
90187,6430140,1999,PBF,1.0
90191,6430140,2001,PBF,22.0
90217,6430140,2017,PBF,1.0
90256,6430145,1965,PBF,2.0
90259,6430145,1966,PBF,2.0
90268,6430145,1970,PBF,25.0
90271,6430145,1971,PBF,1.0
90274,6430145,1972,PBF,1.0
90277,6430145,1973,PBF,4.0
90292,6430145,1980,PBF,2.0
90295,6430145,1981,PBF,3.0
90298,6430145,1982,PBF,13.0
90301,6430145,1983,PBF,8.0
90304,6430145,1984,PBF,7.0
90307,6430145,1985,PBF,9.0
90310,6430145,1986,PBF,5.0
90313,6430145,1987,PBF,7.0
90316,6430145,1988,PBF,5.0
90319,6430145,1989,PBF,3.0
90324,6430145,1991,PBF,6.0
90327,6430145,1992,PBF,30.0
90330,6430145,1993,PBF,8.0
90333,6430145,1994,PBF,15.0
90336,6430145,1995,PBF,8.0
90339,6430145,1996,PBF,3.0
90344,6430145,1998,PBF,3.0
90347,6430145,1999,PBF,3.0
90352,6430145,2001,PBF,16.0
90357,6430145,2003,PBF,2.0
90389,6430145,2019,PBF,1.0
90396,6430145,2022,PBF,1.0
91146,6435000,1972,BFT,86.0
91147,6435000,1974,BFT,71.0
91149,6435000,1975,BFT,700.0
91150,6435000,1976,BFT,787.0
91152,6435000,1977,BFT,298.0
91153,6435000,1979,BFT,481.0
91154,6435000,1980,BFT,19.0
91155,6435000,1981,BFT,11.0
91156,6435000,1982,BFT,632.0
91157,6435000,1983,BFT,812.0
91158,6435000,1984,BFT,1367.0
91159,6435000,1985,BFT,248.0
91161,6435000,1986,BFT,105.0
91162,6435000,1987,BFT,1677.0
91163,6435000,1988,BFT,28.0
91164,6435000,1989,BFT,4049.0
91165,6435000,1990,BFT,3699.0
91167,6435000,1991,BFT,184240.0
91168,6435000,1992,BFT,2297.0
91169,6435000,1993,BFT,2674.0
91170,6435000,1994,BFT,667.0
91171,6435000,1995,BFT,1586.0
91173,6435000,1996,BFT,3377.0
91174,6435000,1997,BFT,4899.0
91175,6435000,1998,BFT,2157.0
91176,6435000,1999,BFT,25172.0
91177,6435000,2000,BFT,684.0
91178,6435000,2001,BFT,2940.0
91179,6435000,2002,BFT,1068.0
91180,6435005,1971,BFT,73.0
91182,6435005,1972,BFT,394.0
91183,6435005,1973,BFT,120.0
91185,6435005,1974,BFT,2946.0
91187,6435005,1975,BFT,1370.0
91188,6435005,1976,BFT,1192.0
91190,6435005,1977,BFT,1876.0
91192,6435005,1978,BFT,56.0
91193,6435005,1979,BFT,29.0
91195,6435005,1980,BFT,140.0
91197,6435005,1981,BFT,366.0
91199,6435005,1982,BFT,4053.0
91201,6435005,1983,BFT,471.0
91203,6435005,1984,BFT,590.0
91205,6435005,1985,BFT,183.0
91207,6435005,1986,BFT,40843.0
91209,6435005,1987,BFT,230.0
91211,6435005,1988,BFT,446.0
91213,6435005,1989,BFT,19.0
91215,6435005,1990,BFT,10940.0
91218,6435005,1991,BFT,6745.0
91221,6435005,1992,BFT,7692.0
91223,6435005,1993,BFT,6420.0
91225,6435005,1994,BFT,5665.0
91227,6435005,1995,BFT,5379.0
91229,6435005,1996,BFT,5181.0
91231,6435005,1997,BFT,17154.0
91233,6435005,1998,BFT,10466.0
91234,6435005,1999,BFT,15753.0
91236,6435005,2000,BFT,26816.0
91237,6435005,2001,BFT,11737.0
91238,6435005,2002,BFT,23820.0
91239,6435005,2003,BFT,12.0
91241,6435005,2005,BFT,25.0
91242,6435005,2007,BFT,43.0
91243,6435005,2008,BFT,25.0
91244,6435005,2009,BFT,66.0
91248,6435010,1973,BFT,10.0
91250,6435010,1974,BFT,182.0
91252,6435010,1975,BFT,2334.0
91255,6435010,1976,BFT,291.0
91257,6435010,1977,BFT,1272.0
91259,6435010,1978,BFT,460.0
91261,6435010,1979,BFT,1142.0
91264,6435010,1980,BFT,65.0
91266,6435010,1981,BFT,1256.0
91268,6435010,1982,BFT,3869.0
91271,6435010,1983,BFT,3130.0
91273,6435010,1984,BFT,2849.0
91276,6435010,1985,BFT,1229.0
91279,6435010,1986,BFT,1103.0
91282,6435010,1987,BFT,559.0
91285,6435010,1988,BFT,1317.0
91288,6435010,1989,BFT,695.0
91291,6435010,1990,BFT,716.0
91294,6435010,1991,BFT,1123.0
91297,6435010,1992,BFT,2320.0
91300,6435010,1993,BFT,846.0
91303,6435010,1994,BFT,748.0
91305,6435010,1995,BFT,3959.0
91308,6435010,1996,BFT,656.0
91311,6435010,1997,BFT,193.0
91313,6435010,1998,BFT,286.0
91315,6435010,1999,BFT,121.0
91317,6435010,2000,BFT,236.0
91320,6435010,2001,BFT,294.0
91322,6435010,2002,BFT,998.0
91325,6435010,2003,BFT,521.0
91327,6435010,2004,BFT,222.0
91329,6435010,2005,BFT,324.0
91331,6435010,2006,BFT,248.0
91333,6435010,2007,BFT,189.0
91335,6435010,2008,BFT,61.0
91337,6435010,2009,BFT,26.0
91342,6435015,1974,BFT,30.0
91344,6435015,1975,BFT,151.0
91346,6435015,1976,BFT,76.0
91348,6435015,1977,BFT,878.0
91351,6435015,1978,BFT,1226.0
91353,6435015,1979,BFT,721.0
91355,6435015,1980,BFT,72.0
91358,6435015,1981,BFT,138.0
91360,6435015,1982,BFT,6253.0
91363,6435015,1983,BFT,9805.0
91365,6435015,1984,BFT,3536.0
91368,6435015,1985,BFT,127.0
91371,6435015,1986,BFT,773.0
91374,6435015,1987,BFT,461.0
91376,6435015,1988,BFT,1664.0
91379,6435015,1989,BFT,562.0
91382,6435015,1990,BFT,2592.0
91385,6435015,1991,BFT,2142.0
91388,6435015,1992,BFT,2883.0
91391,6435015,1993,BFT,2319.0
91393,6435015,1994,BFT,579.0
91395,6435015,1995,BFT,2993.0
91398,6435015,1996,BFT,418.0
91401,6435015,1997,BFT,367.0
91404,6435015,1998,BFT,585.0
91407,6435015,1999,BFT,757.0
91409,6435015,2000,BFT,468.0
91411,6435015,2001,BFT,695.0
91414,6435015,2002,BFT,215.0
91416,6435015,2003,BFT,331.0
91419,6435015,2004,BFT,264.0
91421,6435015,2005,BFT,156.0
91423,6435015,2006,BFT,81.0
91425,6435015,2007,BFT,24.0
91427,6435015,2008,BFT,75.0
91429,6435020,1967,BFT,2.0
91431,6435020,1968,BFT,10.0
91432,6435020,1971,BFT,1.0
91434,6435020,1972,BFT,1.0
91437,6435020,1974,BFT,37.0
91439,6435020,1975,BFT,1.0
91442,6435020,1978,BFT,247.0
91444,6435020,1979,BFT,129.0
91447,6435020,1980,BFT,11.0
91452,6435020,1982,BFT,622.0
91454,6435020,1983,BFT,494.0
91456,6435020,1984,BFT,74.0
91460,6435020,1986,BFT,147.0
91463,6435020,1987,BFT,30.0
91465,6435020,1988,BFT,34.0
91467,6435020,1989,BFT,40.0
91470,6435020,1990,BFT,140.0
91473,6435020,1991,BFT,690.0
91476,6435020,1992,BFT,1404.0
91479,6435020,1993,BFT,339.0
91481,6435020,1994,BFT,700.0
91483,6435020,1995,BFT,699.0
91486,6435020,1996,BFT,140.0
91489,6435020,1997,BFT,375.0
91492,6435020,1998,BFT,128.0
91495,6435020,1999,BFT,359.0
91497,6435020,2000,BFT,271.0
91500,6435020,2001,BFT,426.0
91502,6435020,2002,BFT,90.0
91504,6435020,2003,BFT,11.0
91506,6435020,2004,BFT,21.0
91508,6435020,2005,BFT,82.0
91511,6435020,2007,BFT,26.0
91513,6435020,2008,BFT,6.0
91518,6435025,1965,BFT,8.0
91523,6435025,1971,BFT,98.0
91526,6435025,1972,BFT,3.0
91530,6435025,1974,BFT,43.0
91533,6435025,1975,BFT,11.0
91535,6435025,1976,BFT,51.0
91537,6435025,1977,BFT,1.0
91539,6435025,1978,BFT,9.0
91550,6435025,1986,BFT,1.0
91555,6435025,1991,BFT,480.0
91558,6435025,1992,BFT,578.0
91561,6435025,1993,BFT,350.0
91563,6435025,1994,BFT,220.0
91566,6435025,1996,BFT,19.0
91569,6435025,1997,BFT,1.0
91571,6435025,1998,BFT,2.0
91573,6435025,2006,BFT,119.0
91578,6435030,1965,BFT,52.0
91583,6435030,1967,BFT,7.0
91590,6435030,1970,BFT,5.0
91593,6435030,1971,BFT,67.0
91596,6435030,1972,BFT,2.0
91599,6435030,1973,BFT,24.0
91604,6435030,1975,BFT,32.0
91612,6435030,1980,BFT,51.0
91631,6435030,1989,BFT,1.0
91636,6435030,1991,BFT,39.0
91639,6435030,1992,BFT,54.0
91642,6435030,1993,BFT,208.0
91644,6435030,1994,BFT,41.0
91646,6435030,1995,BFT,35.0
91649,6435030,1996,BFT,35.0
91654,6435030,1998,BFT,17.0
91656,6435030,1999,BFT,38.0
91658,6435030,2000,BFT,24.0
91660,6435030,2001,BFT,16.0
91662,6435030,2002,BFT,125.0
91665,6435030,2003,BFT,73.0
91667,6435030,2004,BFT,225.0
91670,6435030,2005,BFT,84.0
91672,6435030,2006,BFT,52.0
91674,6435030,2007,BFT,214.0
91682,6435035,1965,BFT,217.0
91685,6435035,1966,BFT,7.0
91696,6435035,1971,BFT,9.0
91711,6435035,1978,BFT,14.0
91716,6435035,1980,BFT,43.0
91719,6435035,1981,BFT,16.0
91722,6435035,1982,BFT,1.0
91733,6435035,1987,BFT,92.0
91736,6435035,1988,BFT,61.0
91739,6435035,1989,BFT,103.0
91742,6435035,1990,BFT,17.0
91745,6435035,1991,BFT,40.0
91748,6435035,1992,BFT,62.0
91751,6435035,1993,BFT,137.0
91754,6435035,1994,BFT,37.0
91757,6435035,1995,BFT,141.0
91760,6435035,1996,BFT,14.0
91763,6435035,1997,BFT,24.0
91768,6435035,1999,BFT,80.0
91772,6435035,2001,BFT,83.0
91775,6435035,2002,BFT,435.0
91778,6435035,2003,BFT,385.0
91781,6435035,2004,BFT,402.0
91784,6435035,2005,BFT,861.0
91787,6435035,2006,BFT,809.0
91789,6435035,2007,BFT,355.0
91795,6435040,1965,BFT,54.0
91800,6435040,1967,BFT,2.0
91803,6435040,1968,BFT,8.0
91808,6435040,1970,BFT,6.0
91811,6435040,1971,BFT,1.0
91834,6435040,1982,BFT,59.0
91843,6435040,1986,BFT,33.0
91846,6435040,1987,BFT,26.0
91849,6435040,1988,BFT,11.0
91852,6435040,1989,BFT,163.0
91855,6435040,1990,BFT,683.0
91858,6435040,1991,BFT,170.0
91861,6435040,1992,BFT,907.0
91864,6435040,1993,BFT,90.0
91867,6435040,1994,BFT,450.0
91870,6435040,1995,BFT,482.0
91873,6435040,1996,BFT,35.0
91876,6435040,1997,BFT,47.0
91882,6435040,2000,BFT,49.0
91885,6435040,2001,BFT,284.0
91888,6435040,2002,BFT,527.0
91894,6435040,2006,BFT,5221.0
91897,6435040,2007,BFT,883.0
91898,6435040,2008,BFT,8.0
91900,6435045,1965,BFT,164.0
91903,6435045,1966,BFT,14.0
91912,6435045,1971,BFT,13.0
91917,6435045,1973,BFT,63.0
91919,6435045,1974,BFT,12.0
91929,6435045,1979,BFT,140.0
91932,6435045,1980,BFT,81.0
91935,6435045,1981,BFT,4.0
91942,6435045,1984,BFT,5.0
91945,6435045,1985,BFT,2.0
91959,6435045,1993,BFT,1.0
91962,6435045,1994,BFT,7.0
91965,6435045,1995,BFT,2.0
91968,6435045,1997,BFT,15.0
91971,6435045,1998,BFT,358.0
91974,6435045,1999,BFT,4.0
91977,6435045,2001,BFT,1.0
91979,6435045,2002,BFT,55.0
91984,6435045,2005,BFT,1.0
91985,6435045,2007,BFT,1.0
91994,6435050,1965,BFT,3.0
91997,6435050,1966,BFT,37.0
92005,6435050,1971,BFT,5.0
92010,6435050,1973,BFT,62.0
92013,6435050,1974,BFT,1.0
92021,6435050,1978,BFT,1.0
92024,6435050,1979,BFT,121.0
92027,6435050,1980,BFT,36.0
92030,6435050,1981,BFT,22.0
92037,6435050,1984,BFT,7.0
92040,6435050,1985,BFT,2.0
92045,6435050,1988,BFT,191.0
92050,6435050,1990,BFT,49.0
92053,6435050,1991,BFT,72.0
92056,6435050,1992,BFT,4.0
92061,6435050,1994,BFT,59.0
92073,6435050,2002,BFT,24.0
92076,6435050,2005,BFT,2.0
92078,6435050,2006,BFT,4.0
92079,6435050,2007,BFT,1.0
92081,6435050,2008,BFT,4.0
92083,6435050,2009,BFT,10.0
92093,6435055,1965,BFT,72.0
92096,6435055,1966,BFT,3.0
92105,6435055,1971,BFT,7.0
92118,6435055,1979,BFT,1.0
92121,6435055,1980,BFT,638.0
92124,6435055,1981,BFT,2056.0
92127,6435055,1982,BFT,221.0
92130,6435055,1983,BFT,57.0
92133,6435055,1984,BFT,30.0
92136,6435055,1985,BFT,60.0
92139,6435055,1986,BFT,8.0
92142,6435055,1987,BFT,24.0
92145,6435055,1988,BFT,252.0
92148,6435055,1989,BFT,17.0
92151,6435055,1990,BFT,199.0
92154,6435055,1991,BFT,201.0
92161,6435055,1994,BFT,101.0
92164,6435055,1995,BFT,2.0
92169,6435055,1998,BFT,1.0
92178,6435055,2005,BFT,20.0
92181,6435055,2006,BFT,19.0
92184,6435055,2007,BFT,58.0
92196,6435060,1965,BFT,63.0
92199,6435060,1966,BFT,24.0
92208,6435060,1971,BFT,19.0
92211,6435060,1972,BFT,1.0
92216,6435060,1974,BFT,1.0
92221,6435060,1976,BFT,23.0
92224,6435060,1977,BFT,3793.0
92227,6435060,1978,BFT,1341.0
92230,6435060,1979,BFT,1124.0
92233,6435060,1980,BFT,786.0
92236,6435060,1981,BFT,4311.0
92239,6435060,1982,BFT,370.0
92242,6435060,1983,BFT,699.0
92245,6435060,1984,BFT,341.0
92248,6435060,1985,BFT,408.0
92251,6435060,1986,BFT,635.0
92254,6435060,1987,BFT,1003.0
92257,6435060,1988,BFT,2306.0
92260,6435060,1989,BFT,146.0
92263,6435060,1990,BFT,361.0
92266,6435060,1991,BFT,53.0
92269,6435060,1992,BFT,2.0
92272,6435060,1993,BFT,62.0
92275,6435060,1994,BFT,14.0
92278,6435060,1995,BFT,52.0
92281,6435060,1996,BFT,16.0
92284,6435060,1997,BFT,28.0
92287,6435060,1998,BFT,175.0
92290,6435060,1999,BFT,2.0
92297,6435060,2002,BFT,706.0
92302,6435060,2004,BFT,579.0
92305,6435060,2005,BFT,460.0
92308,6435060,2006,BFT,726.0
92311,6435060,2007,BFT,482.0
92316,6435060,2009,BFT,254.0
92319,6435060,2010,BFT,6.0
92342,6435065,1965,BFT,673.0
92347,6435065,1970,BFT,3.0
92350,6435065,1971,BFT,211.0
92355,6435065,1973,BFT,57.0
92358,6435065,1974,BFT,1770.0
92361,6435065,1975,BFT,9.0
92364,6435065,1976,BFT,4528.0
92367,6435065,1977,BFT,13921.0
92370,6435065,1978,BFT,1297.0
92373,6435065,1979,BFT,2361.0
92376,6435065,1980,BFT,2779.0
92379,6435065,1981,BFT,10116.0
92382,6435065,1982,BFT,31.0
92385,6435065,1983,BFT,629.0
92388,6435065,1984,BFT,1483.0
92391,6435065,1985,BFT,7743.0
92394,6435065,1986,BFT,761.0
92397,6435065,1987,BFT,2408.0
92400,6435065,1988,BFT,4617.0
92403,6435065,1989,BFT,131.0
92406,6435065,1990,BFT,250.0
92409,6435065,1991,BFT,15.0
92412,6435065,1992,BFT,36.0
92415,6435065,1993,BFT,112.0
92418,6435065,1994,BFT,5.0
92421,6435065,1995,BFT,18.0
92424,6435065,1996,BFT,43.0
92427,6435065,1997,BFT,17.0
92430,6435065,1998,BFT,29.0
92433,6435065,1999,BFT,5.0
92438,6435065,2001,BFT,1.0
92441,6435065,2002,BFT,1771.0
92444,6435065,2003,BFT,1.0
92447,6435065,2004,BFT,494.0
92450,6435065,2005,BFT,2884.0
92453,6435065,2006,BFT,891.0
92456,6435065,2007,BFT,1184.0
92459,6435065,2008,BFT,2.0
92462,6435065,2009,BFT,22.0
92465,6435065,2010,BFT,9.0
92468,6435065,2011,BFT,10.0
92471,6435065,2012,BFT,2.0
92474,6435065,2013,BFT,2.0
92479,6435065,2015,BFT,4.0
92482,6435065,2016,BFT,14.0
92485,6435065,2017,BFT,2.0
92488,6435065,2018,BFT,2.0
92491,6435065,2019,BFT,79.0
92494,6435065,2020,BFT,51.0
92497,6435065,2021,BFT,1.0
92500,6435065,2022,BFT,13.0
92503,6435065,2023,BFT,33.0
92512,6435070,1965,BFT,381.0
92517,6435070,1968,BFT,10.0
92520,6435070,1970,BFT,12.0
92523,6435070,1971,BFT,107.0
92526,6435070,1972,BFT,41.0
92529,6435070,1973,BFT,7.0
92532,6435070,1974,BFT,19.0
92535,6435070,1975,BFT,6.0
92538,6435070,1976,BFT,2195.0
92541,6435070,1977,BFT,839.0
92544,6435070,1978,BFT,4955.0
92547,6435070,1979,BFT,7.0
92550,6435070,1980,BFT,62.0
92553,6435070,1981,BFT,305.0
92556,6435070,1982,BFT,4.0
92561,6435070,1984,BFT,257.0
92564,6435070,1985,BFT,274.0
92567,6435070,1986,BFT,286.0
92570,6435070,1987,BFT,229.0
92573,6435070,1988,BFT,77.0
92576,6435070,1989,BFT,529.0
92579,6435070,1990,BFT,377.0
92582,6435070,1991,BFT,941.0
92585,6435070,1992,BFT,287.0
92588,6435070,1993,BFT,448.0
92591,6435070,1994,BFT,315.0
92594,6435070,1995,BFT,248.0
92597,6435070,1996,BFT,24.0
92600,6435070,1997,BFT,1501.0
92603,6435070,1998,BFT,614.0
92606,6435070,1999,BFT,380.0
92609,6435070,2000,BFT,274.0
92612,6435070,2001,BFT,750.0
92615,6435070,2002,BFT,1321.0
92618,6435070,2003,BFT,1789.0
92621,6435070,2004,BFT,2734.0
92624,6435070,2005,BFT,3444.0
92627,6435070,2006,BFT,2948.0
92630,6435070,2007,BFT,538.0
92633,6435070,2008,BFT,250.0
92636,6435070,2009,BFT,333.0
92639,6435070,2010,BFT,237.0
92642,6435070,2011,BFT,222.0
92645,6435070,2012,BFT,198.0
92648,6435070,2013,BFT,232.0
92651,6435070,2014,BFT,232.0
92654,6435070,2015,BFT,123.0
92657,6435070,2016,BFT,255.0
92660,6435070,2017,BFT,346.0
92663,6435070,2018,BFT,524.0
92666,6435070,2019,BFT,320.0
92669,6435070,2020,BFT,379.0
92672,6435070,2021,BFT,545.0
92675,6435070,2022,BFT,458.0
92678,6435070,2023,BFT,616.0
92685,6435075,1971,BFT,8.0
92696,6435075,1976,BFT,16.0
92699,6435075,1977,BFT,1.0
92704,6435075,1979,BFT,1.0
92707,6435075,1980,BFT,132.0
92710,6435075,1981,BFT,4.0
92716,6435075,1985,BFT,986.0
92719,6435075,1986,BFT,1356.0
92722,6435075,1987,BFT,840.0
92725,6435075,1988,BFT,350.0
92728,6435075,1989,BFT,4.0
92731,6435075,1990,BFT,1671.0
92734,6435075,1991,BFT,261.0
92737,6435075,1992,BFT,643.0
92740,6435075,1993,BFT,89.0
92743,6435075,1994,BFT,72.0
92746,6435075,1995,BFT,18.0
92751,6435075,1997,BFT,257.0
92754,6435075,1998,BFT,269.0
92757,6435075,1999,BFT,155.0
92760,6435075,2000,BFT,88.0
92763,6435075,2001,BFT,76.0
92766,6435075,2002,BFT,203.0
92769,6435075,2003,BFT,232.0
92772,6435075,2004,BFT,310.0
92775,6435075,2005,BFT,436.0
92778,6435075,2006,BFT,316.0
92781,6435075,2007,BFT,8.0
92784,6435075,2008,BFT,34.0
92787,6435075,2009,BFT,19.0
92790,6435075,2010,BFT,67.0
92792,6435075,2011,BFT,20.0
92795,6435075,2012,BFT,1.0
92800,6435075,2014,BFT,1.0
92807,6435075,2017,BFT,31.0
92813,6435075,2020,BFT,9.0
92833,6435120,2000,PBF,27.0
92844,6435125,1997,PBF,3.0
92847,6435125,1998,PBF,2.0
92850,6435125,1999,PBF,3.0
92853,6435125,2001,PBF,7.0
92857,6435125,2020,PBF,2.0
92870,6435130,1996,PBF,7.0
92875,6435130,1998,PBF,5.0
92878,6435130,1999,PBF,16.0
92881,6435130,2001,PBF,2.0
92886,6435130,2013,PBF,1.0
92892,6435130,2017,PBF,1.0
92918,6435135,1994,PBF,5.0
92921,6435135,1995,PBF,23.0
92924,6435135,1996,PBF,1.0
92931,6435135,1999,PBF,9.0
92947,6435135,2018,PBF,1.0
92974,6435140,1982,PBF,20.0
92986,6435140,1989,PBF,2.0
92993,6435140,1992,PBF,1.0
92998,6435140,1996,PBF,1.0
93003,6435140,1998,PBF,1.0
93007,6435140,2003,PBF,1.0
93051,6435145,1980,PBF,1.0
93056,6435145,1982,PBF,6.0
93063,6435145,1985,PBF,1.0
93076,6435145,1991,PBF,1.0
93079,6435145,1992,PBF,2.0
93089,6435145,1999,PBF,1.0
93096,6435145,2005,PBF,1.0
93106,6435145,2014,PBF,1.0
93116,6435145,2023,PBF,1.0
93445,6440000,1974,BFT,2451.0
93446,6440000,1975,BFT,70361.0
93447,6440000,1976,BFT,37645.0
93448,6440000,1977,BFT,68079.0
93451,6440000,1982,BFT,55277.0
93452,6440000,1983,BFT,328608.0
93454,6440005,1972,BFT,2.0
93455,6440005,1974,BFT,124.0
93457,6440005,1975,BFT,48.0
93458,6440005,1976,BFT,13.0
93459,6440005,1977,BFT,9.0
93469,6440010,1965,BFT,3.0
93470,6440010,1972,BFT,1.0
93471,6440010,1974,BFT,1.0
93472,6440010,1976,BFT,3.0
93473,6440010,1977,BFT,188.0
93475,6440010,1979,BFT,80.0
93477,6440010,1984,BFT,22.0
93481,6440010,1989,BFT,212.0
93482,6440010,1990,BFT,1.0
93484,6440010,1992,BFT,122.0
93490,6440010,2005,BFT,22.0
93494,6440015,1976,BFT,5.0
93495,6440015,1977,BFT,7.0
93497,6440015,1978,BFT,168.0
93499,6440015,1979,BFT,117.0
93500,6440015,1981,BFT,4.0
93502,6440015,1982,BFT,75.0
93503,6440015,1983,BFT,197.0
93505,6440015,1984,BFT,27.0
93513,6440015,1989,BFT,608.0
93516,6440015,1990,BFT,7.0
93518,6440015,1992,BFT,30.0
93522,6440015,1995,BFT,57.0
93525,6440015,1996,BFT,45.0
93526,6440015,1998,BFT,1.0
93527,6440015,2007,BFT,19.0
93530,6440020,1967,BFT,1.0
93531,6440020,1973,BFT,30.0
93533,6440020,1976,BFT,4.0
93535,6440020,1978,BFT,162.0
93537,6440020,1979,BFT,42.0
93542,6440020,1982,BFT,58.0
93545,6440020,1985,BFT,2.0
93549,6440020,1989,BFT,236.0
93550,6440020,1990,BFT,100.0
93552,6440020,1992,BFT,6.0
93555,6440020,1994,BFT,62.0
93558,6440020,1995,BFT,254.0
93561,6440020,1996,BFT,1.0
93562,6440020,2003,BFT,5.0
93563,6440020,2005,BFT,7.0
93564,6440020,2006,BFT,29.0
93565,6440020,2007,BFT,98.0
93569,6440025,1967,BFT,2.0
93572,6440025,1974,BFT,20.0
93574,6440025,1975,BFT,7.0
93577,6440025,1978,BFT,27.0
93579,6440025,1981,BFT,3.0
93581,6440025,1982,BFT,25.0
93583,6440025,1984,BFT,53.0
93585,6440025,1985,BFT,25.0
93591,6440025,1989,BFT,136.0
93593,6440025,1991,BFT,10.0
93595,6440025,1992,BFT,35.0
93598,6440025,1993,BFT,137.0
93600,6440025,1994,BFT,30.0
93603,6440025,1995,BFT,117.0
93607,6440025,2000,BFT,6.0
93608,6440025,2004,BFT,43.0
93609,6440025,2005,BFT,184.0
93610,6440025,2006,BFT,196.0
93611,6440025,2007,BFT,118.0
93612,6440025,2008,BFT,1.0
93614,6440030,1965,BFT,9.0
93616,6440030,1966,BFT,3.0
93619,6440030,1967,BFT,1.0
93626,6440030,1973,BFT,9.0
93629,6440030,1975,BFT,8.0
93634,6440030,1982,BFT,83.0
93645,6440030,1989,BFT,19.0
93650,6440030,1991,BFT,1.0
93653,6440030,1992,BFT,48.0
93656,6440030,1993,BFT,78.0
93661,6440030,1995,BFT,532.0
93663,6440030,1996,BFT,19.0
93666,6440030,1999,BFT,55.0
93668,6440030,2000,BFT,7.0
93670,6440030,2001,BFT,12.0
93671,6440030,2004,BFT,43.0
93673,6440030,2005,BFT,304.0
93674,6440030,2006,BFT,42.0
93675,6440030,2007,BFT,18.0
93677,6440030,2008,BFT,123.0
93679,6440035,1965,BFT,1.0
93684,6440035,1967,BFT,4.0
93694,6440035,1973,BFT,24.0
93707,6440035,1982,BFT,14.0
93717,6440035,1987,BFT,12.0
93720,6440035,1988,BFT,65.0
93723,6440035,1989,BFT,357.0
93726,6440035,1990,BFT,59.0
93729,6440035,1991,BFT,337.0
93732,6440035,1992,BFT,799.0
93735,6440035,1993,BFT,1006.0
93738,6440035,1994,BFT,175.0
93741,6440035,1995,BFT,1.0
93746,6440035,1998,BFT,82.0
93748,6440035,1999,BFT,57.0
93750,6440035,2000,BFT,78.0
93752,6440035,2001,BFT,3485.0
93755,6440035,2002,BFT,44.0
93757,6440035,2003,BFT,116.0
93759,6440035,2004,BFT,161.0
93762,6440035,2005,BFT,356.0
93764,6440035,2007,BFT,13.0
93766,6440035,2008,BFT,622.0
93767,6440035,2009,BFT,6.0
93770,6440040,1965,BFT,13.0
93773,6440040,1966,BFT,4.0
93778,6440040,1968,BFT,7.0
93788,6440040,1974,BFT,3.0
93791,6440040,1975,BFT,4.0
93798,6440040,1978,BFT,5.0
93801,6440040,1979,BFT,10.0
93804,6440040,1980,BFT,49.0
93807,6440040,1981,BFT,50.0
93810,6440040,1982,BFT,5.0
93815,6440040,1984,BFT,3.0
93818,6440040,1985,BFT,95.0
93821,6440040,1986,BFT,488.0
93824,6440040,1987,BFT,17.0
93827,6440040,1988,BFT,59.0
93830,6440040,1989,BFT,421.0
93833,6440040,1990,BFT,1006.0
93836,6440040,1991,BFT,2967.0
93839,6440040,1992,BFT,3292.0
93842,6440040,1993,BFT,2747.0
93845,6440040,1994,BFT,3835.0
93848,6440040,1995,BFT,188.0
93851,6440040,1996,BFT,180.0
93856,6440040,1998,BFT,9.0
93859,6440040,1999,BFT,600.0
93862,6440040,2000,BFT,210.0
93865,6440040,2001,BFT,2161.0
93868,6440040,2002,BFT,369.0
93871,6440040,2003,BFT,117.0
93873,6440040,2004,BFT,793.0
93876,6440040,2005,BFT,265.0
93879,6440040,2006,BFT,2.0
93882,6440040,2007,BFT,238.0
93885,6440040,2008,BFT,1022.0
93887,6440040,2009,BFT,135.0
93888,6440040,2010,BFT,11.0
93890,6440045,1965,BFT,252.0
93893,6440045,1966,BFT,225.0
93898,6440045,1968,BFT,118.0
93903,6440045,1970,BFT,125.0
93906,6440045,1971,BFT,2157.0
93909,6440045,1972,BFT,540.0
93912,6440045,1973,BFT,1178.0
93915,6440045,1974,BFT,887.0
93918,6440045,1975,BFT,245.0
93921,6440045,1976,BFT,326.0
93924,6440045,1977,BFT,16.0
93927,6440045,1978,BFT,61.0
93930,6440045,1979,BFT,230.0
93933,6440045,1980,BFT,837.0
93936,6440045,1981,BFT,719.0
93939,6440045,1982,BFT,230.0
93942,6440045,1983,BFT,215.0
93945,6440045,1984,BFT,464.0
93948,6440045,1985,BFT,29.0
93951,6440045,1986,BFT,238.0
93954,6440045,1987,BFT,10.0
93957,6440045,1988,BFT,362.0
93960,6440045,1989,BFT,380.0
93963,6440045,1990,BFT,188.0
93966,6440045,1991,BFT,249.0
93969,6440045,1992,BFT,863.0
93972,6440045,1993,BFT,1535.0
93975,6440045,1994,BFT,774.0
93978,6440045,1995,BFT,2167.0
93981,6440045,1996,BFT,1826.0
93984,6440045,1997,BFT,1246.0
93987,6440045,1998,BFT,2009.0
93990,6440045,1999,BFT,1817.0
